Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736427154380,09/01/2025 12:52:34,1736427154380,0,09/01/2025 12:52:34,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736427158195,09/01/2025 12:52:38,1736427158195,0,09/01/2025 12:52:38,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736427158273,09/01/2025 12:52:38,1736427158273,0,09/01/2025 12:52:38,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-bff6cf0e-4ddf-4f71-8972-0d1f2018f5b8,,
4,1736427158320,09/01/2025 12:52:38,1736427158320,0,09/01/2025 12:52:38,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-4ffd8622-6930-47cf-9123-508a6ae4c730,,
5,1736427158408,09/01/2025 12:52:38,1736427158408,0,09/01/2025 12:52:38,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,8,,,,
6,1736427161634,09/01/2025 12:52:41,1736427161634,0,09/01/2025 12:52:41,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Anna,

My name is Penny, and I'm your AI financial companion from Lloyds Bank.  We noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.

Holding onto large sums of cash can mean missing out on potential returns.  I can introduce you to some Lloyds products like ISAs, different investment options, and savings accounts that might be suitable for you.  Would you like to hear a little more about them?  There’s no pressure at all, but I'm here to help you understand your choices.
",,,
7,1736427189644,09/01/2025 12:53:09,1736427189644,0,09/01/2025 12:53:09,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, I'd like to hear more about ISAs.",,,,
8,1736427191752,09/01/2025 12:53:11,1736427191752,0,09/01/2025 12:53:11,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"ISAs are tax-efficient savings accounts where your interest earned isn't taxed.  There are different types, like Cash ISAs (for easy access to your money) and Stocks and Shares ISAs (for investing in the stock market, which carries more risk but potentially higher returns).  Understanding your risk tolerance is important before choosing an ISA.  Do you have a preference for higher risk, potentially higher reward investments, or would you prefer a safer, lower-return option?
",,,
9,1736427223927,09/01/2025 12:53:43,1736427223927,0,09/01/2025 12:53:43,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"I prefer safer, lower-return options.",,,,
10,1736427230492,09/01/2025 12:53:50,1736427230492,0,09/01/2025 12:53:50,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Lloyds Bank offers Cash ISAs, which are a safe, lower-return option. You can select an Instant access cash ISA or lock your money in to benefit from a fixed rate for that term.  Cash ISAs provide lower but more predictable returns on your savings.  Would you like to learn more about Cash ISAs?
",,,
11,1736427255206,09/01/2025 12:54:15,1736427255206,0,09/01/2025 12:54:15,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, I'd like to learn more about Cash ISAs.",,,,
12,1736427261275,09/01/2025 12:54:21,1736427261275,0,09/01/2025 12:54:21,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"With a Cash ISA, your interest earned is tax-free.  There are two main types: instant access, letting you withdraw money whenever you need it, and fixed-rate, where your money is locked in for a set period to earn a higher interest rate.  Both offer a safe way to save, with lower, but more predictable returns than other investments.

Would you like me to share a link to learn more about Cash ISAs on the Lloyds Bank website?
",,,
13,1736427286459,09/01/2025 12:54:46,1736427286459,0,09/01/2025 12:54:46,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, please share the link.",,,,
14,1736427292716,09/01/2025 12:54:52,1736427292716,0,09/01/2025 12:54:52,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Here is the link you requested:,,,
15,1736427317897,09/01/2025 12:55:17,1736427317897,0,09/01/2025 12:55:17,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,I would like to do a digi-advice journey.,,,,
16,1736427318692,09/01/2025 12:55:18,1736427318692,0,09/01/2025 12:55:18,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Your easy access cash savings which I can see in your LBG accounts of £50000 is larger than the value I have picked up over the course of our conversation. Is £50000 all of your total easy access cash savings including savings in accounts outside of Lloyds Banking Group? Please reply with either yes or no.,,,
17,1736427349162,09/01/2025 12:55:49,1736427349162,0,09/01/2025 12:55:49,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,No.,,,,
18,1736427349806,09/01/2025 12:55:49,1736427349806,0,09/01/2025 12:55:49,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Can you please tell me your current total instant access cash savings? This includes the money you have in current accounts, instant access savings accounts and instant access saving ISAs. Please enter only one number",,,
19,1736427380457,09/01/2025 12:56:20,1736427380457,0,09/01/2025 12:56:20,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"£22,000.",,,,
20,1736427380987,09/01/2025 12:56:20,1736427380987,0,09/01/2025 12:56:20,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total cash in fixed rate savings accounts? This includes the money you have in fixed rate savings accounts and fixed rate saving ISAs. Please enter only one number,,,
21,1736427411769,09/01/2025 12:56:51,1736427411769,0,09/01/2025 12:56:51,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,£0.,,,,
22,1736427412396,09/01/2025 12:56:52,1736427412396,0,09/01/2025 12:56:52,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total overdraft debt? This includes both debt you have with Lloyds Banking Group and other current account providers. Please enter only one number,,,
23,1736427443080,09/01/2025 12:57:23,1736427443080,0,09/01/2025 12:57:23,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,£0.,,,,
24,1736427443623,09/01/2025 12:57:23,1736427443623,0,09/01/2025 12:57:23,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your total current credit card debt? This includes both debt you have with Lloyds Banking Group and other credit card providers. Please enter only one number,,,
25,1736427474334,09/01/2025 12:57:54,1736427474334,0,09/01/2025 12:57:54,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,£0.,,,,
26,1736427474886,09/01/2025 12:57:54,1736427474886,0,09/01/2025 12:57:54,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total loans debt? This includes both debt you have with Lloyds Banking Group and other loan providers. Please enter only one number,,,
27,1736427505645,09/01/2025 12:58:25,1736427505645,0,09/01/2025 12:58:25,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"£6,700.",,,,
28,1736427506257,09/01/2025 12:58:26,1736427506257,0,09/01/2025 12:58:26,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"We have noticed from your Lloyds Banking Group accounts that you have an average monthly income of £9400, is this your average monthly total income over all of your accounts? Please reply either yes or no",,,
29,1736427536960,09/01/2025 12:58:56,1736427536960,0,09/01/2025 12:58:56,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,No.,,,,
30,1736427537609,09/01/2025 12:58:57,1736427537609,0,09/01/2025 12:58:57,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your average total monthly income? Please enter only one number,,,
31,1736427568308,09/01/2025 12:59:28,1736427568308,0,09/01/2025 12:59:28,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"£4,800.",,,,
32,1736427568891,09/01/2025 12:59:28,1736427568891,0,09/01/2025 12:59:28,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your total monthly expenses? Please enter only one number,,,
33,1736427599648,09/01/2025 12:59:59,1736427599648,0,09/01/2025 12:59:59,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"£4,100.",,,,
34,1736427600251,09/01/2025 13:00:00,1736427600251,0,09/01/2025 13:00:00,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Based on our calculations, we think you have £3000 which could be invested out of your savings.

Would you typically view yourself as someone who would invest in low risk, medium risk or high risk investments. 

Please say only low, medium or high.",,,
35,1736427600251,09/01/2025 13:00:00,1736427600251,0,09/01/2025 13:00:00,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Would you typically view yourself as someone who would invest in low risk, medium risk or high risk investments. 

Please say only low, medium or high.",,,
36,1736427631021,09/01/2025 13:00:31,1736427631021,0,09/01/2025 13:00:31,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,Low.,,,,
37,1736427632805,09/01/2025 13:00:32,1736427632805,0,09/01/2025 13:00:32,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"As someone with a lower risk tolerance, we suggest investing in government GILTs. Details on this fund can be found here: https://www.investments.lloydsbank.com/bonds-and-gilts-centre/#gilts. As these are backed by the UK government they are considered a safer investment.

As with all investments, their value can go up and down. Past performance is not indicative of future returns.

For more information on investing in general, please visit: https://www.lloydsbank.com/investing.html",,,
38,1736427632805,09/01/2025 13:00:32,1736427632805,0,09/01/2025 13:00:32,0,0,,,42363545,,12365631,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"That was a very helpful discussion about your finances.  I hope I was able to provide some clarity.

To proceed, we have two options:

1. If you're happy with where we've left things, please reply with:  `I am happy to finish here`

2. If you'd like to discuss something else related to your finances, or perhaps something completely different, please reply with: `I would like to talk about something new`

Let me know what you'd prefer!
",,,
