Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736425480588,09/01/2025 12:24:40,1736425480588,0,09/01/2025 12:24:40,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736425484220,09/01/2025 12:24:44,1736425484220,0,09/01/2025 12:24:44,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736425484318,09/01/2025 12:24:44,1736425484318,0,09/01/2025 12:24:44,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-52756d47-4af5-41d0-94a6-9346f38a0b9f,,
4,1736425484355,09/01/2025 12:24:44,1736425484355,0,09/01/2025 12:24:44,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-d8b7d80c-286d-4ac5-aa09-855ffc362e70,,
5,1736425484462,09/01/2025 12:24:44,1736425484462,0,09/01/2025 12:24:44,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,8,,,,
6,1736425486813,09/01/2025 12:24:46,1736425486813,0,09/01/2025 12:24:46,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Anna, my name is Penny, and I'm your AI financial companion from Lloyds Bank.  We've noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.  It's great that you've saved so diligently!  

I understand that thinking about investments can feel a bit daunting, but I can help you understand some of the products Lloyds offers, such as ISAs, different investment options, and savings accounts, to see if any might be a good fit for your circumstances. Would you like to explore these possibilities together?
",,,
7,1736425515633,09/01/2025 12:25:15,1736425515633,0,09/01/2025 12:25:15,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, let's explore investment options. What do you suggest?",,,,
8,1736425517378,09/01/2025 12:25:17,1736425517378,0,09/01/2025 12:25:17,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Okay, let's explore investment options.  We could look at ISAs (Individual Savings Accounts), which offer tax advantages on your savings and investments.  There are different types of ISAs, such as Cash ISAs and Stocks and Shares ISAs.  Cash ISAs are like high-interest savings accounts, while Stocks and Shares ISAs invest your money in the stock market.  Understanding the difference is key to choosing the right one for you.  Do you have a preference between these two types of ISAs, or would you like to learn more about the differences between them?
",,,
9,1736425549949,09/01/2025 12:25:49,1736425549949,0,09/01/2025 12:25:49,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"I'd like to learn more about the differences, please.",,,,
10,1736425555961,09/01/2025 12:25:55,1736425555961,0,09/01/2025 12:25:55,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"The main difference between a Cash ISA and a Stocks and Shares ISA is that a Cash ISA is a savings account where you earn tax-free interest on your money. A Stocks and Shares ISA allows you to invest in a range of shares, funds, investment trusts, and bonds. The income and profits from investments are protected from Income and Capital Gains tax. You can only put money into one cash ISA with Lloyds Bank in a tax year, but you can also pay into any other ISA for which you are eligible in each tax year. You can replace funds within a cash ISA, as long as you replace it in the tax year that it was withdrawn. You cannot do this with a stock and shares ISA, any money added to your stocks and shares ISA will reduce your remaining ISA allowance even if the same amount of funds were withdrawn previously in the tax year.

Would you like me to share a link to learn more about ISAs on the Lloyds Bank website?
",,,
11,1736425581235,09/01/2025 12:26:21,1736425581235,0,09/01/2025 12:26:21,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, please share the link.",,,,
12,1736425587128,09/01/2025 12:26:27,1736425587128,0,09/01/2025 12:26:27,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Here is the link you requested:,,,
13,1736425612603,09/01/2025 12:26:52,1736425612603,0,09/01/2025 12:26:52,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,I would like to do a digi-advice journey.,,,,
14,1736425613338,09/01/2025 12:26:53,1736425613338,0,09/01/2025 12:26:53,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Your easy access cash savings which I can see in your LBG accounts of £50000 is larger than the value I have picked up over the course of our conversation. Is £50000 all of your total easy access cash savings including savings in accounts outside of Lloyds Banking Group? Please reply with either yes or no.,,,
15,1736425643917,09/01/2025 12:27:23,1736425643917,0,09/01/2025 12:27:23,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,No.,,,,
16,1736425644413,09/01/2025 12:27:24,1736425644413,0,09/01/2025 12:27:24,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Can you please tell me your current total instant access cash savings? This includes the money you have in current accounts, instant access savings accounts and instant access saving ISAs. Please enter only one number",,,
17,1736425675198,09/01/2025 12:27:55,1736425675198,0,09/01/2025 12:27:55,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"£22,000.",,,,
18,1736425675696,09/01/2025 12:27:55,1736425675696,0,09/01/2025 12:27:55,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total cash in fixed rate savings accounts? This includes the money you have in fixed rate savings accounts and fixed rate saving ISAs. Please enter only one number,,,
19,1736425706510,09/01/2025 12:28:26,1736425706510,0,09/01/2025 12:28:26,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,£0.,,,,
20,1736425706966,09/01/2025 12:28:26,1736425706966,0,09/01/2025 12:28:26,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total overdraft debt? This includes both debt you have with Lloyds Banking Group and other current account providers. Please enter only one number,,,
21,1736425737887,09/01/2025 12:28:57,1736425737887,0,09/01/2025 12:28:57,0,0,,,42362952,,12365444,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,£0.,,,,
