Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736432957859,09/01/2025 14:29:17,1736432957859,0,09/01/2025 14:29:17,0,0,,,42366464,,12366171,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736432961696,09/01/2025 14:29:21,1736432961696,0,09/01/2025 14:29:21,0,0,,,42366464,,12366171,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736432961775,09/01/2025 14:29:21,1736432961775,0,09/01/2025 14:29:21,0,0,,,42366464,,12366171,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-edd6486d-5667-4359-8df3-7cd28123d61f,,
4,1736432961815,09/01/2025 14:29:21,1736432961815,0,09/01/2025 14:29:21,0,0,,,42366464,,12366171,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-d38fe06f-7cf7-4a58-97f4-2cd485c0767b,,
5,1736432961921,09/01/2025 14:29:21,1736432961921,0,09/01/2025 14:29:21,0,0,,,42366464,,12366171,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,8,,,,
6,1736432967269,09/01/2025 14:29:27,1736432967269,0,09/01/2025 14:29:27,0,0,,,42366464,,12366171,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Anna, my name is Penny, and I'm your AI financial companion from Lloyds Bank.  We've noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.  It's great that you've saved so diligently!  I can introduce you to some Lloyds products like ISAs, investments, and savings accounts that might be a good fit for you, depending on your goals. Would you like to hear more?
",,,
7,1736432993051,09/01/2025 14:29:53,1736432993051,0,09/01/2025 14:29:53,0,0,,,42366464,,12366171,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, I'd love to hear more about ISAs.",,,,
8,1736432995975,09/01/2025 14:29:55,1736432995975,0,09/01/2025 14:29:55,0,0,,,42366464,,12366171,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"That's great you're interested in ISAs!  ISAs, or Individual Savings Accounts, are a popular way to save money and potentially earn interest without paying income tax on the interest earned.  There are different types of ISAs, each with its own features and benefits.  For example, a Cash ISA allows you to save money and earn interest, while a Stocks and Shares ISA lets you invest in a wider range of assets.

Would you like to learn more about the different types of ISAs available?
",,,
9,1736433027304,09/01/2025 14:30:27,1736433027304,0,09/01/2025 14:30:27,0,0,,,42366464,,12366171,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,Tell me about Cash ISAs.,,,,
10,1736433035137,09/01/2025 14:30:35,1736433035137,0,09/01/2025 14:30:35,0,0,,,42366464,,12366171,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Tell me about Cash ISAs.
A Cash ISA is a type of savings account that allows you to deposit money and earn tax-free interest.  The main difference between a regular savings account and a Cash ISA is that the interest you earn is tax-free. This can help your savings grow faster.  You can pay up to £20,000 into a combination of permitted ISAs this tax year.  Cash ISAs cannot be joint accounts.  You can withdraw money, but it depends on the terms of your account. Some, like an Instant Access Cash ISA, let you withdraw at any time.  However, withdrawals from fixed-term accounts may incur charges or fees, or even void the agreement. Always check your terms and conditions before withdrawing.  Reputable Cash ISAs are protected by the Financial Services Compensation Scheme (FSCS) up to £85,000 per person, per provider.

Would you like me to share a link to learn more about Cash ISAs on the Lloyds Bank website?
",,,
