Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736430500796,09/01/2025 13:48:20,1736430500796,0,09/01/2025 13:48:20,0,0,,,42365254,,12365904,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736430504558,09/01/2025 13:48:24,1736430504558,0,09/01/2025 13:48:24,0,0,,,42365254,,12365904,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736430504639,09/01/2025 13:48:24,1736430504639,0,09/01/2025 13:48:24,0,0,,,42365254,,12365904,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-f766920d-1a1b-4d59-ade7-bcbdbed64c1e,,
4,1736430504679,09/01/2025 13:48:24,1736430504679,0,09/01/2025 13:48:24,0,0,,,42365254,,12365904,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-c7f79486-c34b-4f83-9a2f-c40fa1153b35,,
5,1736430504771,09/01/2025 13:48:24,1736430504771,0,09/01/2025 13:48:24,0,0,,,42365254,,12365904,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,8,,,,
6,1736430507091,09/01/2025 13:48:27,1736430507091,0,09/01/2025 13:48:27,0,0,,,42365254,,12365904,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Anna, my name is Penny, and I'm your AI financial companion from Lloyds Bank.  We've noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.  It's great that you've saved so diligently!  We can talk about things like ISAs, different investment options, and other savings accounts that might be a good fit for you. Would you like to explore these possibilities together?
",,,
7,1736430535943,09/01/2025 13:48:55,1736430535943,0,09/01/2025 13:48:55,0,0,,,42365254,,12365904,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, let's explore ISAs and investment options.",,,,
8,1736430538209,09/01/2025 13:48:58,1736430538209,0,09/01/2025 13:48:58,0,0,,,42365254,,12365904,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Okay, let's explore ISAs and investment options.  ISAs, or Individual Savings Accounts, offer tax advantages on your savings.  There are different types, like Cash ISAs, which offer a simple way to save, and Stocks and Shares ISAs, which invest your money in a wider range of assets.  Investment options can be more complex and involve higher risk, but potentially higher returns.  They can include things like stocks, bonds, and funds.  Do you have a preference between a Cash ISA or a Stocks and Shares ISA, or would you like to learn more about the differences between them?
",,,
9,1736430570257,09/01/2025 13:49:30,1736430570257,0,09/01/2025 13:49:30,0,0,,,42365254,,12365904,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"I'd like to learn more about the differences, please.",,,,
10,1736430576567,09/01/2025 13:49:36,1736430576567,0,09/01/2025 13:49:36,0,0,,,42365254,,12365904,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"There are two main types of ISAs: Cash ISAs and Stocks and Shares ISAs.  Cash ISAs are savings accounts that offer tax-free interest on your savings. Stocks and Shares ISAs allow you to invest in a range of shares, funds, investment trusts, and bonds. The income and profits from investments are protected from Income and Capital Gains tax. You can only invest using one of these two options in a tax year.  Would you like me to share a link to learn more about ISAs on the Lloyds Bank website?
",,,
