Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736436080940,09/01/2025 15:21:20,1736436080940,0,09/01/2025 15:21:20,0,0,,,42367748,,12366435,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1008x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736436084748,09/01/2025 15:21:24,1736436084748,0,09/01/2025 15:21:24,0,0,,,42367748,,12366435,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1008x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736436084841,09/01/2025 15:21:24,1736436084841,0,09/01/2025 15:21:24,0,0,,,42367748,,12366435,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1008x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-edf2c68b-f849-47b3-bdba-441b78544f66,,
4,1736436084894,09/01/2025 15:21:24,1736436084894,0,09/01/2025 15:21:24,0,0,,,42367748,,12366435,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1008x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-16a4bb81-c72f-432c-ad0e-8e54cdd7d681,,
5,1736436084987,09/01/2025 15:21:24,1736436084987,0,09/01/2025 15:21:24,0,0,,,42367748,,12366435,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1008x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,8,,,,
6,1736436087217,09/01/2025 15:21:27,1736436087217,0,09/01/2025 15:21:27,0,0,,,42367748,,12366435,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1008x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Anna, my name is Penny, and I'm your AI financial companion from Lloyds Bank.  We noticed you have a significant amount of cash in your account, and I wanted to reach out to see if you'd be open to exploring some options to help your money grow.  It's great that you've saved so diligently!  We can chat about things like ISAs, different investment options, and savings accounts – whatever feels right for you. Would you like to explore some of these possibilities together?
",,,
7,1736436116160,09/01/2025 15:21:56,1736436116160,0,09/01/2025 15:21:56,0,0,,,42367748,,12366435,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1008x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, let's explore ISAs and investment options.",,,,
8,1736436117653,09/01/2025 15:21:57,1736436117653,0,09/01/2025 15:21:57,0,0,,,42367748,,12366435,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1008x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"ISAs offer tax advantages on your savings and investments.  There are different types, like Cash ISAs (for easy access savings) and Stocks and Shares ISAs (for investing in the stock market). Investment options can range from lower-risk savings accounts to higher-risk investments like stocks and shares.  Understanding your risk tolerance is key.  What aspects of ISAs or investments are you most interested in learning more about?
",,,
9,1736436150382,09/01/2025 15:22:30,1736436150382,0,09/01/2025 15:22:30,0,0,,,42367748,,12366435,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1008x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,Tell me more about Stocks and Shares ISAs.,,,,
10,1736436156090,09/01/2025 15:22:36,1736436156090,0,09/01/2025 15:22:36,0,0,,,42367748,,12366435,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1008x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Stocks and Shares ISAs are a tax-efficient way to invest your money for the future.  They are suitable for the longer term, as the value of investments can fall and rise. You can invest up to £20,000 a year free from Capital Gains or UK Income Tax. You can choose to invest your full allowance in one go or split it between different types of ISAs. You can withdraw your money at any point, but it's wise to leave your investment for as long as possible (5+ years) to avoid losses. If you do remove all or some money, it still counts as part of your annual ISA allowance. If you then decide to invest again, you can only add up to the remaining allowance for that tax year.

Would you like me to share a link to learn more about Stocks and Shares ISAs on the Lloyds Bank website?
",,,
