Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736423167214,09/01/2025 11:46:07,1736423167214,0,09/01/2025 11:46:07,0,0,,,42361612,,12365202,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736423170799,09/01/2025 11:46:10,1736423170799,0,09/01/2025 11:46:10,0,0,,,42361612,,12365202,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736423170866,09/01/2025 11:46:10,1736423170866,0,09/01/2025 11:46:10,0,0,,,42361612,,12365202,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-2dcfbfb5-2535-42ea-a9ea-08339439e619,,
4,1736423170899,09/01/2025 11:46:10,1736423170899,0,09/01/2025 11:46:10,0,0,,,42361612,,12365202,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-0f8fec3c-4ef2-4bf8-975f-2634eae10197,,
5,1736423170993,09/01/2025 11:46:10,1736423170993,0,09/01/2025 11:46:10,0,0,,,42361612,,12365202,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,8,,,,
6,1736423173885,09/01/2025 11:46:13,1736423173885,0,09/01/2025 11:46:13,0,0,,,42361612,,12365202,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Anna, my name is Penny, and I'm your AI financial companion from Lloyds Bank.  We've noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.  It's great that you've saved so diligently!  We can talk about things like ISAs, different investment options, and other savings accounts that might be a good fit for you. Would you like to explore these possibilities together?
",,,
7,1736423202118,09/01/2025 11:46:42,1736423202118,0,09/01/2025 11:46:42,0,0,,,42361612,,12365202,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, let's explore some investment options.",,,,
8,1736423204142,09/01/2025 11:46:44,1736423204142,0,09/01/2025 11:46:44,0,0,,,42361612,,12365202,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Okay, let's explore some investment options.  Investing can be a great way to grow your money over the long term.  There are different types of investments, each with varying levels of risk and potential return.  One option is investing in stocks and shares, which can offer higher potential returns but also carry more risk.  Another option is investing in bonds, which are generally considered less risky than stocks but may offer lower returns.  We also have ISAs, which offer tax advantages on your savings and investments.  Would you like to learn more about ISAs?
",,,
9,1736423236374,09/01/2025 11:47:16,1736423236374,0,09/01/2025 11:47:16,0,0,,,42361612,,12365202,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, I'd like to learn more about ISAs.",,,,
10,1736423242454,09/01/2025 11:47:22,1736423242454,0,09/01/2025 11:47:22,0,0,,,42361612,,12365202,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Yes, I'd like to learn more about ISAs.
```
ISAs are tax-efficient savings accounts that allow you to earn interest tax-free. There are four types: cash ISAs, stocks and shares ISAs, Lifetime ISAs, and innovative finance ISAs.  You can subscribe to all four types in any combination, up to the annual allowance (currently £20,000).  With Lloyds Bank, you can only pay into one cash ISA per tax year. You can also transfer an existing Help to Buy ISA to Lloyds Bank.  However, Lloyds Bank does not currently offer Lifetime, Innovative Finance, or Help to Buy ISAs.  Would you like me to share a link to learn more about ISAs on the Lloyds Bank website?
```
",,,
