Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736431017557,09/01/2025 13:56:57,1736431017557,0,09/01/2025 13:56:57,0,0,,,42365441,,12365993,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736431021250,09/01/2025 13:57:01,1736431021250,0,09/01/2025 13:57:01,0,0,,,42365441,,12365993,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736431021328,09/01/2025 13:57:01,1736431021328,0,09/01/2025 13:57:01,0,0,,,42365441,,12365993,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-c7f79486-c34b-4f83-9a2f-c40fa1153b35,,
4,1736431021354,09/01/2025 13:57:01,1736431021354,0,09/01/2025 13:57:01,0,0,,,42365441,,12365993,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-6ee506b1-4927-4f43-b761-cfe292b3547a,,
5,1736431021463,09/01/2025 13:57:01,1736431021463,0,09/01/2025 13:57:01,0,0,,,42365441,,12365993,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,8,,,,
6,1736431023807,09/01/2025 13:57:03,1736431023807,0,09/01/2025 13:57:03,0,0,,,42365441,,12365993,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Anna, my name is Penny, and I'm your AI financial companion from Lloyds Bank.  We've noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.  It's great that you've saved so diligently!  We can talk about things like ISAs, different investment possibilities, and other savings accounts that might be a good fit for you. Would you like to explore some of these options together?
",,,
7,1736431052699,09/01/2025 13:57:32,1736431052699,0,09/01/2025 13:57:32,0,0,,,42365441,,12365993,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, let's explore some options. What do you suggest first?",,,,
8,1736431054405,09/01/2025 13:57:34,1736431054405,0,09/01/2025 13:57:34,0,0,,,42365441,,12365993,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Okay, let's explore some options.  Since you have a significant amount in your instant access savings account, we could discuss different ways to make that money work harder for you.  One option is an ISA, which stands for Individual Savings Account.  ISAs offer tax advantages on your savings interest. There are different types of ISAs, such as Cash ISAs and Stocks and Shares ISAs.  Cash ISAs are similar to regular savings accounts but with tax benefits. Stocks and Shares ISAs invest your money in the stock market, potentially offering higher returns but also carrying more risk.

Would you like to learn more about ISAs?
",,,
9,1736431087013,09/01/2025 13:58:07,1736431087013,0,09/01/2025 13:58:07,0,0,,,42365441,,12365993,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, tell me about Stocks and Shares ISAs.",,,,
10,1736431092513,09/01/2025 13:58:12,1736431092513,0,09/01/2025 13:58:12,0,0,,,42365441,,12365993,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Stocks and Shares ISAs are a tax-efficient way to invest your money for the future.  They are suitable for the longer term, as the value of investments can fall and rise. You may not get back what you put in. They offer the potential for more significant gains and losses.  They may rise or fall depending on the performance of your investments. You can withdraw your money at any point, however, to avoid losses, it's wise to leave your investment for as long as possible (5+ years). You can invest up to £20,000 a year free from Capital Gains or UK Income Tax.

Would you like me to share a link to learn more about Stocks and Shares ISAs on the Lloyds Bank website?
",,,
