Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736429952813,09/01/2025 13:39:12,1736429952813,0,09/01/2025 13:39:12,0,0,,,42365034,,12365862,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736429956587,09/01/2025 13:39:16,1736429956587,0,09/01/2025 13:39:16,0,0,,,42365034,,12365862,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736429956657,09/01/2025 13:39:16,1736429956657,0,09/01/2025 13:39:16,0,0,,,42365034,,12365862,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-3e070033-ceb0-463f-a568-971085fec787,,
4,1736429956701,09/01/2025 13:39:16,1736429956701,0,09/01/2025 13:39:16,0,0,,,42365034,,12365862,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-f766920d-1a1b-4d59-ade7-bcbdbed64c1e,,
5,1736429956811,09/01/2025 13:39:16,1736429956811,0,09/01/2025 13:39:16,0,0,,,42365034,,12365862,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,8,,,,
6,1736429959239,09/01/2025 13:39:19,1736429959239,0,09/01/2025 13:39:19,0,0,,,42365034,,12365862,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Anna, my name is Penny, and I'm your AI financial companion from Lloyds Bank.  We noticed you have a significant amount of cash in your account, and I wanted to reach out to see if you'd be open to exploring some options to help your money grow.  It's great you've saved so diligently!  We can look at things like ISAs, different investment options, and savings accounts – whatever might be a good fit for you. Would you like to explore some of these possibilities together?
",,,
7,1736429987971,09/01/2025 13:39:47,1736429987971,0,09/01/2025 13:39:47,0,0,,,42365034,,12365862,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, let's explore some options. What do you recommend first?",,,,
8,1736429989542,09/01/2025 13:39:49,1736429989542,0,09/01/2025 13:39:49,0,0,,,42365034,,12365862,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"That's great you're keen to explore options! Given you have a substantial amount in your instant access savings account (£22,000), perhaps we could start by looking at different savings accounts.  We have various options with varying interest rates and access terms.  Would you be interested in learning more about the different types of savings accounts Lloyds Bank offers?
",,,
9,1736430022253,09/01/2025 13:40:22,1736430022253,0,09/01/2025 13:40:22,0,0,,,42365034,,12365862,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, let's start with savings accounts. What are the options?",,,,
10,1736430027125,09/01/2025 13:40:27,1736430027125,0,09/01/2025 13:40:27,0,0,,,42365034,,12365862,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Sure, let's start with savings accounts.  Lloyds Bank offers a variety of savings accounts. These include instant access savings accounts, fixed-term savings accounts, and children's savings accounts.  We also have options like Club Lloyds offers and joint savings accounts.  Each type has different features regarding access to your money and interest rates.  Which type of savings account are you most interested in learning about?
",,,
