Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736424071521,09/01/2025 12:01:11,1736424071521,0,09/01/2025 12:01:11,0,0,,,42362235,,12365338,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736424075241,09/01/2025 12:01:15,1736424075241,0,09/01/2025 12:01:15,0,0,,,42362235,,12365338,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736424075418,09/01/2025 12:01:15,1736424075418,0,09/01/2025 12:01:15,0,0,,,42362235,,12365338,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-0f8fec3c-4ef2-4bf8-975f-2634eae10197,,
4,1736424075452,09/01/2025 12:01:15,1736424075452,0,09/01/2025 12:01:15,0,0,,,42362235,,12365338,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-0080dfef-f4ca-47b5-8648-b64d4456b0a6,,
5,1736424075550,09/01/2025 12:01:15,1736424075550,0,09/01/2025 12:01:15,0,0,,,42362235,,12365338,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,8,,,,
6,1736424078116,09/01/2025 12:01:18,1736424078116,0,09/01/2025 12:01:18,0,0,,,42362235,,12365338,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Anna,

My name is Penny, and I'm your AI financial companion from Lloyds Bank.  We noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.

It's great that you've saved so diligently!  Many people find it hard to save, so well done.  To help your savings work harder for you, we could look at things like ISAs, different savings accounts, and even investment options available through Lloyds.  Would you like to explore these possibilities together?  There's no pressure at all, but I'm here to help you understand what might be a good fit for your situation.
",,,
7,1736424106534,09/01/2025 12:01:46,1736424106534,0,09/01/2025 12:01:46,0,0,,,42362235,,12365338,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, let's explore ISAs first. What are the options?",,,,
8,1736424108550,09/01/2025 12:01:48,1736424108550,0,09/01/2025 12:01:48,0,0,,,42362235,,12365338,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"ISAs are tax-efficient savings accounts designed to help your money grow without paying income tax on the interest earned.  There are several types: Cash ISAs, which offer a fixed interest rate on your savings; and Stocks and Shares ISAs, which invest your money in a wider range of assets, potentially offering higher returns but with greater risk.  Given your current savings of £22,000 in your instant access account, you might want to consider how much risk you're comfortable with.  Do you have any preference between a Cash ISA or a Stocks and Shares ISA?
",,,
9,1736424140814,09/01/2025 12:02:20,1736424140814,0,09/01/2025 12:02:20,0,0,,,42362235,,12365338,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,I prefer a Cash ISA for lower risk.,,,,
10,1736424146709,09/01/2025 12:02:26,1736424146709,0,09/01/2025 12:02:26,0,0,,,42362235,,12365338,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"That's great! Cash ISAs are a good option for those who prefer a lower-risk approach. Lloyds Bank offers a variety of Cash ISAs, including Instant Access Cash ISAs, allowing withdrawals anytime; 1-Year and 2-Year Fixed Rate Cash ISAs offering fixed interest rates for their respective terms; and the Club Lloyds Advantage ISA Saver, exclusively for Club Lloyds current account holders.  Each offers different levels of accessibility and interest rates.  Would you like me to share a link to learn more about Cash ISAs on the Lloyds Bank website?
",,,
