Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736424932726,09/01/2025 12:15:32,1736424932726,0,09/01/2025 12:15:32,0,0,,,42362713,,12365391,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736424936561,09/01/2025 12:15:36,1736424936561,0,09/01/2025 12:15:36,0,0,,,42362713,,12365391,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736424936739,09/01/2025 12:15:36,1736424936739,0,09/01/2025 12:15:36,0,0,,,42362713,,12365391,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-0080dfef-f4ca-47b5-8648-b64d4456b0a6,,
4,1736424936773,09/01/2025 12:15:36,1736424936773,0,09/01/2025 12:15:36,0,0,,,42362713,,12365391,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-52756d47-4af5-41d0-94a6-9346f38a0b9f,,
5,1736424936869,09/01/2025 12:15:36,1736424936869,0,09/01/2025 12:15:36,0,0,,,42362713,,12365391,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,8,,,,
6,1736424940293,09/01/2025 12:15:40,1736424940293,0,09/01/2025 12:15:40,0,0,,,42362713,,12365391,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Anna,

My name is Penny, and I'm your AI financial companion from Lloyds Bank.  We noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.

It's great that you've saved so diligently!  Many people find it hard to save, so well done.  We understand that investing can feel a bit daunting, but there are simple ways to get started.  I can tell you a little about some Lloyds products like ISAs, different investment options, and savings accounts that might be suitable for you, depending on your goals.  Would you like to hear more?
",,,
7,1736424968004,09/01/2025 12:16:08,1736424968004,0,09/01/2025 12:16:08,0,0,,,42362713,,12365391,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, tell me about ISAs.",,,,
8,1736424970324,09/01/2025 12:16:10,1736424970324,0,09/01/2025 12:16:10,0,0,,,42362713,,12365391,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"ISAs are tax-efficient savings accounts where your interest earned isn't taxed.  There are different types, like Cash ISAs (for easy access to your money) and Stocks and Shares ISAs (for investing in the stock market).  Cash ISAs offer a degree of security, while Stocks and Shares ISAs have the potential for higher returns but also carry more risk.  Understanding your risk tolerance is important.  Would you like to know more about the differences between Cash and Stocks and Shares ISAs?
",,,
9,1736425002288,09/01/2025 12:16:42,1736425002288,0,09/01/2025 12:16:42,0,0,,,42362713,,12365391,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,Tell me about Cash ISAs.,,,,
10,1736425007876,09/01/2025 12:16:47,1736425007876,0,09/01/2025 12:16:47,0,0,,,42362713,,12365391,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"A Cash ISA is a savings account that allows you to earn tax-free interest on your savings. You can deposit money and earn tax-free interest. This can help grow your savings without having to pay tax on them.  Cash ISAs count towards your overall ISA allowance, which is £20,000 for the current tax year.  Would you like to know more about the interest rates offered on Cash ISAs?
",,,
