Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736429016607,09/01/2025 13:23:36,1736429016607,0,09/01/2025 13:23:36,0,0,,,42364500,,12365791,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736429020270,09/01/2025 13:23:40,1736429020270,0,09/01/2025 13:23:40,0,0,,,42364500,,12365791,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736429020346,09/01/2025 13:23:40,1736429020346,0,09/01/2025 13:23:40,0,0,,,42364500,,12365791,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-498024e0-629a-41d1-9e76-1d081428bc76,,
4,1736429020372,09/01/2025 13:23:40,1736429020372,0,09/01/2025 13:23:40,0,0,,,42364500,,12365791,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-6b8249d6-9084-4035-bf5c-373e99de0400,,
5,1736429020474,09/01/2025 13:23:40,1736429020474,0,09/01/2025 13:23:40,0,0,,,42364500,,12365791,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,8,,,,
6,1736429022788,09/01/2025 13:23:42,1736429022788,0,09/01/2025 13:23:42,0,0,,,42364500,,12365791,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Anna, my name is Penny, and I'm your AI financial companion from Lloyds Bank.  We noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.  It's great you've saved so diligently!  Would you be interested in learning more about products like ISAs, investments, and other savings accounts that might be a good fit for you?  There's no pressure at all, but I'm here to help you understand your options.
",,,
7,1736429051684,09/01/2025 13:24:11,1736429051684,0,09/01/2025 13:24:11,0,0,,,42364500,,12365791,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, I'd love to learn more about ISAs.
",,,,
8,1736429053377,09/01/2025 13:24:13,1736429053377,0,09/01/2025 13:24:13,0,0,,,42364500,,12365791,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"That's great you're interested in learning more about ISAs!  ISAs, or Individual Savings Accounts, are a popular way to save money and potentially earn interest without paying income tax on the interest earned.  There are different types of ISAs, such as Cash ISAs, which offer a fixed interest rate on your savings, and Stocks and Shares ISAs, which allow you to invest in a wider range of assets.  Would you like to learn more about the different types of ISAs available?
",,,
9,1736429086059,09/01/2025 13:24:46,1736429086059,0,09/01/2025 13:24:46,0,0,,,42364500,,12365791,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, please tell me about Cash ISAs.",,,,
10,1736429090860,09/01/2025 13:24:50,1736429090860,0,09/01/2025 13:24:50,0,0,,,42364500,,12365791,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,968x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Yes, please tell me about Cash ISAs.
A Cash ISA is a type of savings account that allows you to deposit money and earn tax-free interest. The main difference between a regular savings account and a Cash ISA is that you can deposit money and earn tax-free interest. This can help grow your savings without having to pay tax on them.  Cash ISAs count towards your overall ISA allowance, which is currently £20,000 for the current tax year.  Would you like me to share a link to learn more about Cash ISAs on the Lloyds Bank website?
",,,
