Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736168808192,06/01/2025 13:06:48,1736168808192,0,06/01/2025 13:06:48,0,0,,,42292144,,12346548,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736168811758,06/01/2025 13:06:51,1736168811758,0,06/01/2025 13:06:51,0,0,,,42292144,,12346548,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736168811886,06/01/2025 13:06:51,1736168811886,0,06/01/2025 13:06:51,0,0,,,42292144,,12346548,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-edc1778c-dc9f-4241-a60a-5a817bc6b723,,
4,1736168811966,06/01/2025 13:06:51,1736168811966,0,06/01/2025 13:06:51,0,0,,,42292144,,12346548,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-eabb4dbc-f239-422b-aa4d-a74c0d25f608,,
5,1736168812061,06/01/2025 13:06:52,1736168812061,0,06/01/2025 13:06:52,0,0,,,42292144,,12346548,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,8,,,,
6,1736168815310,06/01/2025 13:06:55,1736168815310,0,06/01/2025 13:06:55,0,0,,,42292144,,12346548,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Anna, my name is Penny, and I'm your AI financial companion from Lloyds Bank.  We noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.  It's great that you've saved so diligently!  We can look at things like ISAs, different investment options, and other savings accounts that might be a good fit for you. Would you like to explore these possibilities together?
",,,
7,1736168843048,06/01/2025 13:07:23,1736168843048,0,06/01/2025 13:07:23,0,0,,,42292144,,12346548,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, I'd love to explore some options. What do you suggest we start with?",,,,
8,1736168845179,06/01/2025 13:07:25,1736168845179,0,06/01/2025 13:07:25,0,0,,,42292144,,12346548,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Let's start with exploring different savings accounts.  You currently have a significant amount in your instant access savings account.  This offers easy access to your money, but other options might offer better returns depending on your goals.  We could look at options like fixed-term savings accounts, which offer higher interest rates for locking your money away for a specific period.  Or we could explore ISAs, which offer tax advantages on your savings.  Which of these sounds most interesting to you right now?
",,,
9,1736168875333,06/01/2025 13:07:55,1736168875333,0,06/01/2025 13:07:55,0,0,,,42292144,,12346548,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,Let's look into ISAs first. The tax advantages sound appealing. What options do you have for those?,,,,
10,1736168882191,06/01/2025 13:08:02,1736168882191,0,06/01/2025 13:08:02,0,0,,,42292144,,12346548,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Lloyds Bank offers several types of ISAs: Cash ISAs, Stocks and Shares ISAs.  You can only have one of each type per tax year, but you can split your allowance between them. For example, you could put some money in a Cash ISA and some in a Stocks and Shares ISA.  We don't offer Lifetime ISAs, Innovative Finance ISAs, or Help to Buy ISAs, but you can transfer a Help to Buy ISA from another provider to Lloyds Bank.  Does that clarify the different ISA options?
",,,
