Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736167388597,06/01/2025 12:43:08,1736167388597,0,06/01/2025 12:43:08,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736167392156,06/01/2025 12:43:12,1736167392156,0,06/01/2025 12:43:12,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736167392271,06/01/2025 12:43:12,1736167392271,0,06/01/2025 12:43:12,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-3890a1aa-4432-42d3-8302-6350de90b2c4,,
4,1736167392314,06/01/2025 12:43:12,1736167392314,0,06/01/2025 12:43:12,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-20d51e02-f5e5-4296-b70b-1b66c4b97d71,,
5,1736167392411,06/01/2025 12:43:12,1736167392411,0,06/01/2025 12:43:12,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,8,,,,
6,1736167395733,06/01/2025 12:43:15,1736167395733,0,06/01/2025 12:43:15,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Anna, my name is Penny, and I'm your AI financial companion from Lloyds Bank.  We noticed you have a significant amount of cash in your account, and I wanted to reach out to see if you'd be open to exploring some options to help your money grow.  It's great you've saved so diligently!  Would you be interested in learning more about products like ISAs, investments, and other savings accounts that might be a good fit for you?  There's no pressure at all, but I'm here to help you understand your options.
",,,
7,1736167423415,06/01/2025 12:43:43,1736167423415,0,06/01/2025 12:43:43,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, I'd love to hear more about the options available. What kind of products do you recommend for someone in my situation?",,,,
8,1736167425565,06/01/2025 12:43:45,1736167425565,0,06/01/2025 12:43:45,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"That's great you're keen to explore your options, Anna!  Given you have a substantial amount in your instant access savings account (£22,000), we could explore options to help that money grow.  We could look at ISAs, which offer tax advantages on your savings, or other savings accounts with potentially higher interest rates.  Would you like to learn more about ISAs first, or perhaps explore other savings options?
",,,
9,1736167455602,06/01/2025 12:44:15,1736167455602,0,06/01/2025 12:44:15,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Let's start with ISAs. What are the different types available, and how do they work?",,,,
10,1736167461746,06/01/2025 12:44:21,1736167461746,0,06/01/2025 12:44:21,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"There are four main types of ISAs: Cash ISAs, Stocks and Shares ISAs, Lifetime ISAs, and Innovative Finance ISAs.  You can subscribe to several types, but not exceed the annual allowance. Cash ISAs offer tax-free interest on savings. Stocks and Shares ISAs let you invest in stocks and shares tax-free. Lifetime ISAs help with buying a first home or saving for retirement, with a government bonus. Innovative Finance ISAs involve peer-to-peer lending, potentially higher risk and reward.

Would you like to focus on one type of ISA in particular, or explore other savings options?
",,,
11,1736167484789,06/01/2025 12:44:44,1736167484789,0,06/01/2025 12:44:44,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Let's focus on Stocks and Shares ISAs. How do they work, and what are the potential benefits and risks?",,,,
12,1736167491533,06/01/2025 12:44:51,1736167491533,0,06/01/2025 12:44:51,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Let's focus on Stocks and Shares ISAs.  Stocks and Shares ISAs are a tax-efficient way to invest your money in the stock market.  You can invest in a variety of things, like individual company shares, or funds that invest in many companies at once.  The potential benefit is that your investments could grow over time, potentially providing a higher return than a savings account. However, it's important to remember that the value of your investments can go down as well as up, and you may not get back what you invested.  It's generally recommended to invest for the long term (at least 5 years) to help ride out market fluctuations.

Would you like me to share a link to learn more about Stocks and Shares ISAs on the Lloyds Bank website?
",,,
13,1736167514009,06/01/2025 12:45:14,1736167514009,0,06/01/2025 12:45:14,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, please share the link. I'd like to learn more about Stocks and Shares ISAs.",,,,
14,1736167520462,06/01/2025 12:45:20,1736167520462,0,06/01/2025 12:45:20,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Here is the link you requested:,,,
15,1736167543325,06/01/2025 12:45:43,1736167543325,0,06/01/2025 12:45:43,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,I would like to do a digi-advice journey.,,,,
16,1736167544155,06/01/2025 12:45:44,1736167544155,0,06/01/2025 12:45:44,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Your easy access cash savings which I can see in your LBG accounts of £50000 is larger than the value I have picked up over the course of our conversation. Is £50000 all of your total easy access cash savings including savings in accounts outside of Lloyds Banking Group? Please reply with either yes or no.,,,
17,1736167572540,06/01/2025 12:46:12,1736167572540,0,06/01/2025 12:46:12,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,No.,,,,
18,1736167573098,06/01/2025 12:46:13,1736167573098,0,06/01/2025 12:46:13,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Can you please tell me your current total instant access cash savings? This includes the money you have in current accounts, instant access savings accounts and instant access saving ISAs. Please enter only one number",,,
19,1736167601729,06/01/2025 12:46:41,1736167601729,0,06/01/2025 12:46:41,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"£22,000.",,,,
20,1736167602268,06/01/2025 12:46:42,1736167602268,0,06/01/2025 12:46:42,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total cash in fixed rate savings accounts? This includes the money you have in fixed rate savings accounts and fixed rate saving ISAs. Please enter only one number,,,
21,1736167630916,06/01/2025 12:47:10,1736167630916,0,06/01/2025 12:47:10,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,£0.,,,,
22,1736167631478,06/01/2025 12:47:11,1736167631478,0,06/01/2025 12:47:11,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total overdraft debt? This includes both debt you have with Lloyds Banking Group and other current account providers. Please enter only one number,,,
23,1736167660104,06/01/2025 12:47:40,1736167660104,0,06/01/2025 12:47:40,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,£0.,,,,
24,1736167660609,06/01/2025 12:47:40,1736167660609,0,06/01/2025 12:47:40,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your total current credit card debt? This includes both debt you have with Lloyds Banking Group and other credit card providers. Please enter only one number,,,
25,1736167689291,06/01/2025 12:48:09,1736167689291,0,06/01/2025 12:48:09,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,£0.,,,,
26,1736167689841,06/01/2025 12:48:09,1736167689841,0,06/01/2025 12:48:09,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total loans debt? This includes both debt you have with Lloyds Banking Group and other loan providers. Please enter only one number,,,
27,1736167718544,06/01/2025 12:48:38,1736167718544,0,06/01/2025 12:48:38,0,0,,,42291692,,12346445,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,£0.,,,,
