Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736181665693,06/01/2025 16:41:05,1736181665693,0,06/01/2025 16:41:05,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736181669143,06/01/2025 16:41:09,1736181669143,0,06/01/2025 16:41:09,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736181669292,06/01/2025 16:41:09,1736181669292,0,06/01/2025 16:41:09,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-d6b4f659-2475-4c94-a4f2-c2a5c98e37cd,,
4,1736181669352,06/01/2025 16:41:09,1736181669352,0,06/01/2025 16:41:09,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-45cd13e6-a43a-411f-a5b1-2517aa1a772a,,
5,1736181669456,06/01/2025 16:41:09,1736181669456,0,06/01/2025 16:41:09,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,8,,,,
6,1736181671927,06/01/2025 16:41:11,1736181671927,0,06/01/2025 16:41:11,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Anna, my name is Penny, and I'm your AI financial companion from Lloyds Bank.  We noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.  It's great you've saved so diligently!  We can chat about things like ISAs, different investment possibilities, and other savings accounts that might be a good fit for you. Would you like to explore these options together?
",,,
7,1736181700402,06/01/2025 16:41:40,1736181700402,0,06/01/2025 16:41:40,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, I'd love to explore some options to help our money grow. What kind of investment possibilities and savings accounts do you recommend?",,,,
8,1736181702149,06/01/2025 16:41:42,1736181702149,0,06/01/2025 16:41:42,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"That's great you're keen to explore options!  Given you have a significant amount in your instant access savings account, we could discuss options like ISAs.  ISAs offer tax-free savings, meaning the interest you earn isn't taxed by the government.  There are different types of ISAs, such as Cash ISAs and Stocks and Shares ISAs.  Cash ISAs are similar to regular savings accounts but with the added benefit of tax-free interest. Stocks and Shares ISAs invest your money in a wider range of assets, potentially offering higher returns but also carrying more risk.  Would you like to learn more about Cash ISAs or Stocks and Shares ISAs?
",,,
9,1736181734558,06/01/2025 16:42:14,1736181734558,0,06/01/2025 16:42:14,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"I'd like to learn more about Stocks and Shares ISAs. What kind of returns can we expect, and what are the risks involved?",,,,
10,1736181739611,06/01/2025 16:42:19,1736181739611,0,06/01/2025 16:42:19,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Stocks and Shares ISAs are a tax-efficient way to invest your money for the future. They allow you to hold investments without paying Capital Gains Tax on any potential profits.  They are a suitable alternative if you're looking to invest for between 5 to 10 years, or longer.  However,  Stocks and Shares ISAs have the potential for more significant gains and losses.  The value of your investments can go down as well as up, and you may get back less than you invested.

Would you like me to share a link to learn more about Stocks and Shares ISAs on the Lloyds Bank website?
",,,
11,1736181765747,06/01/2025 16:42:45,1736181765747,0,06/01/2025 16:42:45,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, please share the link. It would be helpful to get more detailed information. Thanks!",,,,
12,1736181771804,06/01/2025 16:42:51,1736181771804,0,06/01/2025 16:42:51,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Here is the link you requested:,,,
13,1736181797091,06/01/2025 16:43:17,1736181797091,0,06/01/2025 16:43:17,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,I would like to do a digi-advice journey.,,,,
14,1736181797924,06/01/2025 16:43:17,1736181797924,0,06/01/2025 16:43:17,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Your easy access cash savings which I can see in your LBG accounts of £50000 is larger than the value I have picked up over the course of our conversation. Is £50000 all of your total easy access cash savings including savings in accounts outside of Lloyds Banking Group? Please reply with either yes or no.,,,
15,1736181828375,06/01/2025 16:43:48,1736181828375,0,06/01/2025 16:43:48,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,No.,,,,
16,1736181828896,06/01/2025 16:43:48,1736181828896,0,06/01/2025 16:43:48,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Can you please tell me your current total instant access cash savings? This includes the money you have in current accounts, instant access savings accounts and instant access saving ISAs. Please enter only one number",,,
17,1736181859593,06/01/2025 16:44:19,1736181859593,0,06/01/2025 16:44:19,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"£22,000.",,,,
18,1736181860119,06/01/2025 16:44:20,1736181860119,0,06/01/2025 16:44:20,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total cash in fixed rate savings accounts? This includes the money you have in fixed rate savings accounts and fixed rate saving ISAs. Please enter only one number,,,
19,1736181890778,06/01/2025 16:44:50,1736181890778,0,06/01/2025 16:44:50,0,0,,,42296874,,12347816,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,We don't have any cash in fixed rate savings accounts.,,,,
