Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736177744353,06/01/2025 15:35:44,1736177744353,0,06/01/2025 15:35:44,0,0,,,42295399,,12347411,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736177747776,06/01/2025 15:35:47,1736177747776,0,06/01/2025 15:35:47,0,0,,,42295399,,12347411,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736177747864,06/01/2025 15:35:47,1736177747864,0,06/01/2025 15:35:47,0,0,,,42295399,,12347411,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-15e31865-9583-4357-9535-a40bba7fb084,,
4,1736177747912,06/01/2025 15:35:47,1736177747912,0,06/01/2025 15:35:47,0,0,,,42295399,,12347411,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-7a14559d-fcbb-4306-bb05-9a11ac1ccd2d,,
5,1736177748012,06/01/2025 15:35:48,1736177748012,0,06/01/2025 15:35:48,0,0,,,42295399,,12347411,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,8,,,,
6,1736177750994,06/01/2025 15:35:50,1736177750994,0,06/01/2025 15:35:50,0,0,,,42295399,,12347411,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Anna,

My name is Penny, and I'm your AI financial companion from Lloyds Bank. We've noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.  

It's great that you've saved so diligently!  Many people find it hard to save, so well done.  We understand that investing can feel a bit daunting, but there are simple ways to get started.  I can tell you a little about some Lloyds products like ISAs, different investment options, and savings accounts that might be suitable for you, depending on your goals.  Would you like to hear more?
",,,
7,1736177779072,06/01/2025 15:36:19,1736177779072,0,06/01/2025 15:36:19,0,0,,,42295399,,12347411,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, I'd love to hear more about the options available. What kind of investments and savings accounts do you recommend?",,,,
8,1736177780953,06/01/2025 15:36:20,1736177780953,0,06/01/2025 15:36:20,0,0,,,42295399,,12347411,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"We can explore different savings and investment options.  Savings accounts offer easy access to your money, ideal for short-term goals or emergencies.  Investment options, like ISAs (Individual Savings Accounts), can help your money grow over the longer term, but remember, investments can go down as well as up.  ISAs offer tax advantages on the returns.  Would you like to know more about ISAs?
",,,
9,1736177813256,06/01/2025 15:36:53,1736177813256,0,06/01/2025 15:36:53,0,0,,,42295399,,12347411,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, I'd like to know more about ISAs. What types of ISAs do you offer, and how do they work?",,,,
10,1736177820890,06/01/2025 15:37:00,1736177820890,0,06/01/2025 15:37:00,0,0,,,42295399,,12347411,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Yes, I'd like to know more about ISAs. What types of ISAs do you offer, and how do they work?

Lloyds Bank offers four main types of ISAs: Cash ISAs, Stocks and Shares ISAs, Lifetime ISAs, and Innovative Finance ISAs.  Each has different features and is suitable for different goals.  The annual allowance for all ISAs combined is currently £20,000. You can only hold one of each type of ISA per tax year.

Cash ISAs are great for easy access to your money and earning tax-free interest on your savings. Stocks and Shares ISAs are for longer-term growth, but remember, investments can go down as well as up.  Lifetime ISAs are designed to help you save for your first home or retirement, with a government bonus.  Innovative Finance ISAs involve lending to businesses, which carries a higher risk but potentially higher returns.  We don't currently offer Help to Buy ISAs, but you can transfer one from another provider.

Would you like me to share a link to learn more about ISAs on the Lloyds Bank website?
",,,
11,1736177844474,06/01/2025 15:37:24,1736177844474,0,06/01/2025 15:37:24,0,0,,,42295399,,12347411,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, please share the link. I'm particularly interested in the Stocks and Shares ISAs and how they might fit into our financial plans.",,,,
12,1736177850331,06/01/2025 15:37:30,1736177850331,0,06/01/2025 15:37:30,0,0,,,42295399,,12347411,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"A Stocks and Shares ISA is a tax-efficient way to invest your money for the future. It allows you to put your money into a range of investments while protecting any income and capital gains from UK tax. You can invest in shares, funds, investment trusts, and bonds. You can choose to manage your own investments or use ready-made investment options. The annual tax-efficient ISA allowance is currently £20,000. You can only subscribe to one of each type of ISA in a tax year.  You can split your savings between them if you choose, or just go for one option that suits you.

Would you like me to share a link to learn more about Stocks and Shares ISAs on the Lloyds Bank website?
",,,
13,1736177875725,06/01/2025 15:37:55,1736177875725,0,06/01/2025 15:37:55,0,0,,,42295399,,12347411,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, please share the link. I'm particularly interested in how the ready-made investment options work and what kind of returns we might expect.",,,,
14,1736177881259,06/01/2025 15:38:01,1736177881259,0,06/01/2025 15:38:01,0,0,,,42295399,,12347411,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Ready-made investments are created and managed by financial experts. They're a good option if you want a tax-efficient ISA and prefer not to manage your investments yourself. You can invest from £50 a month or a £500 lump sum, up to the annual £20,000 allowance, free from Capital Gains or UK Income Tax.  Returns aren't guaranteed and will vary depending on market performance.

Would you like me to share a link to learn more about Stocks and Shares ISAs on the Lloyds Bank website?
",,,
15,1736177907006,06/01/2025 15:38:27,1736177907006,0,06/01/2025 15:38:27,0,0,,,42295399,,12347411,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, please share the link. I'm particularly interested in how the ready-made investment options work and what kind of returns we might expect.
",,,,
16,1736177914370,06/01/2025 15:38:34,1736177914370,0,06/01/2025 15:38:34,0,0,,,42295399,,12347411,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Certainly!  Ready-made investment options within a Stocks and Shares ISA are managed by professionals, so you don't need to handle the investments yourself. You can start with a £50 monthly contribution or a £500 lump sum, up to the yearly £20,000 limit.  Importantly, remember that while your investments are protected from UK Income Tax and Capital Gains Tax within the ISA, the returns aren't guaranteed and will depend on how the market performs.

Would you like me to share a link to the Lloyds Bank website with more details on Stocks and Shares ISAs?  This link will provide further information on ready-made investment options.
",,,
17,1736177938317,06/01/2025 15:38:58,1736177938317,0,06/01/2025 15:38:58,0,0,,,42295399,,12347411,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"I appreciate the information on ready-made investment options. I'd like to proceed with a guided, rules-based advice journey to determine a suitable investment product. Let's start the digi-advice journey.",,,,
