Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736170515476,06/01/2025 13:35:15,1736170515476,0,06/01/2025 13:35:15,0,0,,,42292717,,12346687,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736170518925,06/01/2025 13:35:18,1736170518925,0,06/01/2025 13:35:18,0,0,,,42292717,,12346687,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736170519063,06/01/2025 13:35:19,1736170519063,0,06/01/2025 13:35:19,0,0,,,42292717,,12346687,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-405e3a15-4aee-48a5-aae2-69556674e190,,
4,1736170519087,06/01/2025 13:35:19,1736170519087,0,06/01/2025 13:35:19,0,0,,,42292717,,12346687,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-a045558e-8b5f-4eba-9b1a-97a449735326,,
5,1736170519197,06/01/2025 13:35:19,1736170519197,0,06/01/2025 13:35:19,0,0,,,42292717,,12346687,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,8,,,,
6,1736170521787,06/01/2025 13:35:21,1736170521787,0,06/01/2025 13:35:21,0,0,,,42292717,,12346687,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Anna,

My name is Penny, and I'm your AI financial companion from Lloyds Bank.  We noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.

It's great that you've saved so diligently!  Many people find it hard to save, so well done.  We've got a range of products that might be suitable for you, such as ISAs, different investment options, and various savings accounts.  Would you like me to tell you a little more about these?  There's no pressure at all, but I'm here to help you understand how you could make your money work a little harder for you.
",,,
7,1736170550246,06/01/2025 13:35:50,1736170550246,0,06/01/2025 13:35:50,0,0,,,42292717,,12346687,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, I'd love to hear more about the different options available. We're always looking for ways to make our money work harder for us. What do you suggest?",,,,
8,1736170551676,06/01/2025 13:35:51,1736170551676,0,06/01/2025 13:35:51,0,0,,,42292717,,12346687,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"We have several options to help your money grow.  Savings accounts offer easy access to your funds, while ISAs (Individual Savings Accounts) provide tax advantages on your savings interest.  Investments, on the other hand, can offer potentially higher returns but also carry more risk.  Which of these areas sounds most interesting to you right now?
",,,
9,1736170582433,06/01/2025 13:36:22,1736170582433,0,06/01/2025 13:36:22,0,0,,,42292717,,12346687,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,I'm interested in learning more about the investment options. Could you provide some details on the types of investments available and the potential returns and risks involved?,,,,
10,1736170588760,06/01/2025 13:36:28,1736170588760,0,06/01/2025 13:36:28,0,0,,,42292717,,12346687,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Lloyds Bank offers a variety of investment options, including shares, funds, exchange traded funds (ETFs), and bonds & gilts. Shares allow you to own a portion of a company, and their prices fluctuate based on supply and demand. Funds are collective investments where your money is pooled with others to buy a mix of assets. ETFs trade on a stock exchange like shares but invest in a range of assets and track an index, commodity, sector, or currency. Bonds and gilts offer fixed returns and stability.  Remember that the value of investments and the income from them can fall as well as rise, and you may get back less than you invest.

Considering your interest in investments, what aspects are you most curious about?  For example, are you more interested in higher potential returns, or would you prefer a more stable, lower-risk approach?
",,,
11,1736170611621,06/01/2025 13:36:51,1736170611621,0,06/01/2025 13:36:51,0,0,,,42292717,,12346687,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"I'm curious about a balanced approach that offers a mix of potential returns and stability. Could you provide more details on funds and ETFs, and how they might fit into this strategy?",,,,
