Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736158536275,06/01/2025 10:15:36,1736158536275,0,06/01/2025 10:15:36,0,0,,,42288422,,12345844,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736158538544,06/01/2025 10:15:38,1736158538544,0,06/01/2025 10:15:38,0,0,,,42288422,,12345844,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736158538621,06/01/2025 10:15:38,1736158538621,0,06/01/2025 10:15:38,0,0,,,42288422,,12345844,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-ff616257-152b-404e-99ca-2d54e481a504,,
4,1736158538709,06/01/2025 10:15:38,1736158538709,0,06/01/2025 10:15:38,0,0,,,42288422,,12345844,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-dc30d315-a210-4957-8c4f-a5d3ccfbbfa7,,
5,1736158538814,06/01/2025 10:15:38,1736158538814,0,06/01/2025 10:15:38,0,0,,,42288422,,12345844,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,8,,,,
6,1736158542219,06/01/2025 10:15:42,1736158542219,0,06/01/2025 10:15:42,0,0,,,42288422,,12345844,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Anna,

My name is Penny, and I'm your AI financial companion from Lloyds Bank.  We noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.

It's great that you've saved so diligently!  Many people find it hard to save, so well done.  To help your savings work harder for you, we could look at things like ISAs, different savings accounts, or even investment options available through Lloyds.  Would you like to explore these possibilities together?  There's no pressure at all, but I'm here to help you understand what's available.
",,,
7,1736158568866,06/01/2025 10:16:08,1736158568866,0,06/01/2025 10:16:08,0,0,,,42288422,,12345844,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, I'd love to explore some options. What kind of ISAs or investment options do you recommend?",,,,
8,1736158570942,06/01/2025 10:16:10,1736158570942,0,06/01/2025 10:16:10,0,0,,,42288422,,12345844,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"ISAs are tax-efficient savings accounts where the interest you earn isn't taxed.  There are different types, like Cash ISAs (for cash savings) and Stocks and Shares ISAs (for investments).  Investment options through Lloyds could include things like funds, which pool money from many investors to buy a range of assets.  These can be higher risk but potentially offer higher returns than savings accounts.  Would you like to learn more about Cash ISAs or Stocks and Shares ISAs?
",,,
9,1736158600050,06/01/2025 10:16:40,1736158600050,0,06/01/2025 10:16:40,0,0,,,42288422,,12345844,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"I'd like to learn more about Stocks and Shares ISAs. What kind of returns can I expect, and what are the risks involved?",,,,
10,1736158605535,06/01/2025 10:16:45,1736158605535,0,06/01/2025 10:16:45,0,0,,,42288422,,12345844,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Stocks and Shares ISAs are a tax-efficient way to invest your money for the future. They have the potential for more significant gains and losses.  They may rise or fall depending on the performance of your investments. They are a suitable alternative if you're looking to invest for between 5 to 10 years, or longer. They allow you to hold investments without paying Capital Gains Tax on any potential profits. The value of your investment can go down as well as up and you may get back less than you originally invested. You can withdraw your money at any point. However, to avoid losses, it's wise to leave your investment for as long as possible (5+ years).

Would you like me to share a link to learn more about Stocks and Shares ISAs on the Lloyds Bank website?
",,,
