Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1734607211228,19/12/2024 11:20:11,1734607211228,0,19/12/2024 11:20:11,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1734607213629,19/12/2024 11:20:13,1734607213629,0,19/12/2024 11:20:13,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1734607213762,19/12/2024 11:20:13,1734607213762,0,19/12/2024 11:20:13,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-de2d8b27-88cd-46e9-89b8-91fec25f0cc1,,
4,1734607213847,19/12/2024 11:20:13,1734607213847,0,19/12/2024 11:20:13,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-00dd03b8-b26e-41b3-a7f9-dd8553152d87,,
5,1734607213944,19/12/2024 11:20:13,1734607213944,0,19/12/2024 11:20:13,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,8,,,,
6,1734607218299,19/12/2024 11:20:18,1734607218299,0,19/12/2024 11:20:18,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Anna,

My name is Penny, and I'm your AI financial companion from Lloyds Bank.  We've noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.

Many people find that keeping large sums of cash isn't always the best way to secure their financial future.  We offer a range of products like ISAs, various investment options, and different savings accounts that could potentially help your money work harder for you.  Would you like me to tell you a little more about these?
",,,
7,1734607244077,19/12/2024 11:20:44,1734607244077,0,19/12/2024 11:20:44,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, I'd love to hear more about the options you have. What kind of returns could we expect from these products?",,,,
8,1734607245796,19/12/2024 11:20:45,1734607245796,0,19/12/2024 11:20:45,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"It's difficult to predict returns on investments, Anna, as they can vary greatly depending on market conditions and the specific product.  However, different options offer different potential returns and levels of risk.  For example, savings accounts generally offer lower, but more predictable returns, while investments like ISAs can offer higher potential returns but also carry more risk.  We also have various investment options with varying levels of risk and potential return.

Would you like me to explain the differences between savings accounts and ISAs?
",,,
9,1734607275417,19/12/2024 11:21:15,1734607275417,0,19/12/2024 11:21:15,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, that would be helpful. Could you also give an idea of the potential risks and returns for each option?",,,,
10,1734607283916,19/12/2024 11:21:23,1734607283916,0,19/12/2024 11:21:23,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Yes, that would be helpful.  Here's a breakdown of savings accounts and ISAs:

Savings accounts generally offer lower, but more predictable returns.  ISAs can offer higher potential returns, but also carry more risk.  There are different types of ISAs, such as Cash ISAs (tax-free interest on savings), Innovative Finance ISAs (investing in peer-to-peer lending), and Stocks and Shares ISAs (investing in shares, bonds, and funds).  Fixed-term accounts might offer better returns than easy-access accounts.  Higher-risk options, like Stocks and Shares ISAs or Innovative Finance ISAs, are usually better suited for long-term saving.  Remember, investments can lead to bigger returns, but there's a higher chance of losing some or all of your money.  A higher advertised rate of return usually means a higher risk. It's wise to keep some money aside for emergencies.  Charges and early withdrawal fees may apply to some accounts.  The value of investments can go down as well as up.  If you're unsure about investing, consider seeking financial advice.

Would you like me to share a link to learn more about ISAs on the Lloyds Bank website?
",,,
11,1734607303700,19/12/2024 11:21:43,1734607303700,0,19/12/2024 11:21:43,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Thanks for the detailed breakdown. Yes, please share the link. Also, could you suggest which option might be best for us given our current situation?",,,,
12,1734607310540,19/12/2024 11:21:50,1734607310540,0,19/12/2024 11:21:50,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Here is the link you requested:,,,
13,1734607332200,19/12/2024 11:22:12,1734607332200,0,19/12/2024 11:22:12,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,I would like to do a digi-advice journey.,,,,
14,1734607333623,19/12/2024 11:22:13,1734607333623,0,19/12/2024 11:22:13,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Your easy access cash savings which I can see in your LBG accounts of £50000 is larger than the value I have picked up over the course of our conversation. Is £50000 all of your total easy access cash savings including savings in accounts outside of Lloyds Banking Group? Please reply with either yes or no.,,,
15,1734607360572,19/12/2024 11:22:40,1734607360572,0,19/12/2024 11:22:40,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,I would like to do a digi-advice journey.,,,,
16,1734607361174,19/12/2024 11:22:41,1734607361174,0,19/12/2024 11:22:41,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,One more time?,,,
17,1734607388858,19/12/2024 11:23:08,1734607388858,0,19/12/2024 11:23:08,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,No.,,,,
18,1734607389389,19/12/2024 11:23:09,1734607389389,0,19/12/2024 11:23:09,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Can you please tell me your current total instant access cash savings? This includes the money you have in current accounts, instant access savings accounts and instant access saving ISAs. Please enter only one number",,,
19,1734607417230,19/12/2024 11:23:37,1734607417230,0,19/12/2024 11:23:37,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"£22,000.",,,,
20,1734607417810,19/12/2024 11:23:37,1734607417810,0,19/12/2024 11:23:37,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total cash in fixed rate savings accounts? This includes the money you have in fixed rate savings accounts and fixed rate saving ISAs. Please enter only one number,,,
21,1734607445511,19/12/2024 11:24:05,1734607445511,0,19/12/2024 11:24:05,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,£0.,,,,
22,1734607446013,19/12/2024 11:24:06,1734607446013,0,19/12/2024 11:24:06,0,0,,,42119428,,12300806,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Anna,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total overdraft debt? This includes both debt you have with Lloyds Banking Group and other current account providers. Please enter only one number,,,
