Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736240766269,07/01/2025 09:06:06,1736240766269,0,07/01/2025 09:06:06,0,0,,,42305687,,12350471,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736240769641,07/01/2025 09:06:09,1736240769641,0,07/01/2025 09:06:09,0,0,,,42305687,,12350471,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736240769757,07/01/2025 09:06:09,1736240769757,0,07/01/2025 09:06:09,0,0,,,42305687,,12350471,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-3a2a17e4-fffc-4775-aeb5-9d702517722d,,
4,1736240769813,07/01/2025 09:06:09,1736240769813,0,07/01/2025 09:06:09,0,0,,,42305687,,12350471,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-7031b1ba-b212-4057-a01f-fad8dc9b8a2a,,
5,1736240769911,07/01/2025 09:06:09,1736240769911,0,07/01/2025 09:06:09,0,0,,,42305687,,12350471,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,7,,,,
6,1736240776764,07/01/2025 09:06:16,1736240776764,0,07/01/2025 09:06:16,0,0,,,42305687,,12350471,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Sammy, my name is Penny, and I'm your AI financial companion from Lloyds Bank.  We noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.  It's great that you've saved so diligently!  We can talk about things like ISAs, different investment options, and savings accounts – whatever feels right for you. Would you like to explore some of these possibilities together?
",,,
7,1736240800964,07/01/2025 09:06:40,1736240800964,0,07/01/2025 09:06:40,0,0,,,42305687,,12350471,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"That sounds like a great idea, Penny! I'd love to explore some options to make my money work harder for me. What do you suggest we start with?",,,,
8,1736240803376,07/01/2025 09:06:43,1736240803376,0,07/01/2025 09:06:43,0,0,,,42305687,,12350471,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"That's fantastic, Sammy!  Since you have a significant amount of cash in your instant access savings account and a Stocks and Shares ISA, we could explore options to potentially increase your returns.  Perhaps we could start by discussing ISAs in more detail?  They offer tax advantages on your savings and investments.  There are different types of ISAs, each with its own features. Would you like to learn more about the different types of ISAs available?
",,,
9,1736240835182,07/01/2025 09:07:15,1736240835182,0,07/01/2025 09:07:15,0,0,,,42305687,,12350471,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, Penny! Let's dive into the different types of ISAs. What are the main options, and how do they differ?",,,,
10,1736240841340,07/01/2025 09:07:21,1736240841340,0,07/01/2025 09:07:21,0,0,,,42305687,,12350471,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"There are four main types of ISAs: Cash ISAs, Stocks and Shares ISAs, Lifetime ISAs, and Innovative Finance ISAs.  You can choose one or more, but your total contributions can't exceed the annual allowance (currently £20,000).  Each type has different features and risk levels.  For example, Cash ISAs offer a safe place for your savings, while Stocks and Shares ISAs can offer higher returns but also carry more risk.  Lifetime ISAs are specifically designed for first-time buyers or retirement, and Innovative Finance ISAs invest in peer-to-peer lending. Would you like me to explain the differences in more detail?
",,,
