Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736242667156,07/01/2025 09:37:47,1736242667156,0,07/01/2025 09:37:47,0,0,,,42306278,,12350612,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736242670872,07/01/2025 09:37:50,1736242670872,0,07/01/2025 09:37:50,0,0,,,42306278,,12350612,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736242670974,07/01/2025 09:37:50,1736242670974,0,07/01/2025 09:37:50,0,0,,,42306278,,12350612,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-f9bf4c96-982d-43bb-b51d-0e5cb4a9f1ef,,
4,1736242671036,07/01/2025 09:37:51,1736242671036,0,07/01/2025 09:37:51,0,0,,,42306278,,12350612,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-b505d89f-9801-41ca-802f-58c42e6aed84,,
5,1736242671142,07/01/2025 09:37:51,1736242671142,0,07/01/2025 09:37:51,0,0,,,42306278,,12350612,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,7,,,,
6,1736242673692,07/01/2025 09:37:53,1736242673692,0,07/01/2025 09:37:53,0,0,,,42306278,,12350612,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Sammy, my name is Penny, and I'm your AI financial companion from Lloyds Bank.  We noticed you have a significant amount of cash in your account, and I wanted to reach out to see if you'd be open to exploring some ways to make your money work a little harder for you.

It might seem daunting, but there are simple options available through Lloyds, such as ISAs, different savings accounts, and investment products, that could help you grow your savings.  Would you like me to tell you a little more about these?
",,,
7,1736242702192,07/01/2025 09:38:22,1736242702192,0,07/01/2025 09:38:22,0,0,,,42306278,,12350612,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, Penny! I'd love to hear more about the options available. I'm especially interested in anything that could offer a good return without too much risk. What do you recommend?",,,,
8,1736242704108,07/01/2025 09:38:24,1736242704108,0,07/01/2025 09:38:24,0,0,,,42306278,,12350612,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"That's great, Sammy!  Given your interest in good returns with lower risk, we could explore Cash ISAs.  These let you earn interest on your savings tax-free, which is a significant benefit.  They're generally considered lower risk than investments like stocks and shares.  Another option is a high-interest savings account, although the interest rates aren't tax-free.  Would you like to know more about the differences between Cash ISAs and high-interest savings accounts?
",,,
9,1736242736411,07/01/2025 09:38:56,1736242736411,0,07/01/2025 09:38:56,0,0,,,42306278,,12350612,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, I'd love to know more about the differences between Cash ISAs and high-interest savings accounts. How do they compare in terms of interest rates and accessibility?",,,,
10,1736242741914,07/01/2025 09:39:01,1736242741914,0,07/01/2025 09:39:01,0,0,,,42306278,,12350612,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Cash ISAs offer tax-free interest, while high-interest savings accounts do not.  Cash ISAs have a maximum annual allowance,  and the interest rates can vary depending on the specific account.  High-interest savings accounts may offer higher interest rates than Cash ISAs, but remember, this interest is taxable.  Both offer varying degrees of accessibility; some accounts may have restrictions on withdrawals.  Would you like me to share a link to learn more about Cash ISAs on the Lloyds Bank website?
",,,
