Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736245561263,07/01/2025 10:26:01,1736245561263,0,07/01/2025 10:26:01,0,0,,,42307094,,12350845,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,974x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736245564981,07/01/2025 10:26:04,1736245564981,0,07/01/2025 10:26:04,0,0,,,42307094,,12350845,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,974x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736245565080,07/01/2025 10:26:05,1736245565080,0,07/01/2025 10:26:05,0,0,,,42307094,,12350845,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,974x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-57f40ddd-5c7d-4c7a-aa22-1d5920f6c979,,
4,1736245565113,07/01/2025 10:26:05,1736245565113,0,07/01/2025 10:26:05,0,0,,,42307094,,12350845,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,974x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-1814e830-532d-471b-8978-f2c90d9ef679,,
5,1736245565227,07/01/2025 10:26:05,1736245565227,0,07/01/2025 10:26:05,0,0,,,42307094,,12350845,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,974x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,7,,,,
6,1736245567855,07/01/2025 10:26:07,1736245567855,0,07/01/2025 10:26:07,0,0,,,42307094,,12350845,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,974x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Sammy, my name is Penny, and I'm your AI financial companion from Lloyds Bank.  We noticed you have a significant amount of cash in your account, and I wanted to reach out to see if you'd be open to exploring some options to help your money grow.  It's great you've saved so diligently!  Would you be interested in learning more about products like ISAs, investments, and other savings accounts that might be a good fit for you?  There's no pressure at all, but I'm here to help you understand your options.
",,,
7,1736245596270,07/01/2025 10:26:36,1736245596270,0,07/01/2025 10:26:36,0,0,,,42307094,,12350845,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,974x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"That sounds interesting, Penny! I'd love to learn more about ISAs and other investment options. What do you recommend we start with?",,,,
8,1736245597990,07/01/2025 10:26:37,1736245597990,0,07/01/2025 10:26:37,0,0,,,42307094,,12350845,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,974x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"That's great, Sammy!  Let's start with ISAs.  There are different types: Cash ISAs, which offer a safe place to save with interest, and Stocks and Shares ISAs, which invest your money in the stock market, potentially offering higher returns but with more risk.  Which sounds more appealing at this stage?
",,,
9,1736245630458,07/01/2025 10:27:10,1736245630458,0,07/01/2025 10:27:10,0,0,,,42307094,,12350845,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,974x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,Cash ISAs sound like a good starting point. What are the interest rates and any other benefits they offer?,,,,
10,1736245636954,07/01/2025 10:27:16,1736245636954,0,07/01/2025 10:27:16,0,0,,,42307094,,12350845,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,974x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Cash ISAs are savings accounts that allow you to earn tax-free interest.  Lloyds Bank offers several Cash ISAs with varying interest rates and features.  For example, we have options with fixed and variable interest rates,  allowing you to choose what best suits your needs. Some accounts offer higher interest rates based on your balance or if you're a Club Lloyds customer.  All Cash ISAs are protected by the Financial Services Compensation Scheme (FSCS) up to £85,000 per person, per provider.  Would you like me to share a link to learn more about Cash ISAs on the Lloyds Bank website?
",,,
11,1736245661645,07/01/2025 10:27:41,1736245661645,0,07/01/2025 10:27:41,0,0,,,42307094,,12350845,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,974x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, please share the link so I can read more about Cash ISAs. Thanks!",,,,
12,1736245667948,07/01/2025 10:27:47,1736245667948,0,07/01/2025 10:27:47,0,0,,,42307094,,12350845,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,974x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Here is the link you requested:,,,
13,1736245692987,07/01/2025 10:28:12,1736245692987,0,07/01/2025 10:28:12,0,0,,,42307094,,12350845,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,974x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,I would like to do a digi-advice journey.,,,,
14,1736245693773,07/01/2025 10:28:13,1736245693773,0,07/01/2025 10:28:13,0,0,,,42307094,,12350845,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,974x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Your easy access cash savings which I can see in your LBG accounts of £52000 is larger than the value I have picked up over the course of our conversation. Is £52000 all of your total easy access cash savings including savings in accounts outside of Lloyds Banking Group? Please reply with either yes or no.,,,
