Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736193459269,06/01/2025 19:57:39,1736193459269,0,06/01/2025 19:57:39,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736193462831,06/01/2025 19:57:42,1736193462831,0,06/01/2025 19:57:42,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736193462926,06/01/2025 19:57:42,1736193462926,0,06/01/2025 19:57:42,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-f6dac6df-e389-4e78-a342-514a3bafb800,,
4,1736193462974,06/01/2025 19:57:42,1736193462974,0,06/01/2025 19:57:42,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-682e7951-1c84-4ae1-916b-8b064dc2d3aa,,
5,1736193463081,06/01/2025 19:57:43,1736193463081,0,06/01/2025 19:57:43,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,7,,,,
6,1736193465863,06/01/2025 19:57:45,1736193465863,0,06/01/2025 19:57:45,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Sammy,

My name is Penny, and I'm your AI financial companion from Lloyds Bank.  We noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.  

It's great that you've saved so diligently!  Many people find it hard to save, so well done.  To help your money work for you, we could look at things like ISAs, different savings accounts, and even investment options available through Lloyds. Would you be interested in learning a little more about these?  There's no pressure at all, but I'm here to help if you are.
",,,
7,1736193494093,06/01/2025 19:58:14,1736193494093,0,06/01/2025 19:58:14,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Thanks for reaching out, Penny! I'm definitely interested in learning more about how to make my money work harder for me. Could you tell me a bit more about the different options available, like ISAs and investments?",,,,
8,1736193496272,06/01/2025 19:58:16,1736193496272,0,06/01/2025 19:58:16,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"That's great you're keen to learn more, Sammy! Let's explore ISAs and investments.

ISAs (Individual Savings Accounts) offer tax advantages on your savings and investments.  There are different types, like Cash ISAs (for easy access savings) and Stocks and Shares ISAs (for investing in the stock market).  Investments, on the other hand, involve putting your money into assets like stocks or bonds, with the potential for higher returns but also higher risk.  They are not covered by the Financial Services Compensation Scheme (FSCS).

Would you like to focus on ISAs or investments first?
",,,
9,1736193528310,06/01/2025 19:58:48,1736193528310,0,06/01/2025 19:58:48,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,Let's start with ISAs. Could you explain the differences between Cash ISAs and Stocks and Shares ISAs in more detail?,,,,
10,1736193535170,06/01/2025 19:58:55,1736193535170,0,06/01/2025 19:58:55,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Cash ISAs are savings accounts that allow you to earn tax-free interest on your savings. Stocks and Shares ISAs allow you to invest in stocks, shares, and funds, tax-free.  You can only put money into one cash ISA with Lloyds Bank in a tax year, but you can also pay into any other ISA for which you are eligible in each tax year. You can replace funds within a cash ISA, as long as you replace it in the tax year that it was withdrawn. You cannot do this with a stock and shares ISA. You can have a Cash ISA and a Stocks and Shares ISA at the same time. You can transfer a cash ISA or stocks and shares ISA to Lloyds Bank. You can also transfer a Help to Buy: ISA that you hold with another bank or financial provider to Lloyds Bank.

Would you like me to share a link to learn more about ISAs on the Lloyds Bank website?
",,,
11,1736193559561,06/01/2025 19:59:19,1736193559561,0,06/01/2025 19:59:19,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, please! A link would be really helpful. Thanks!",,,,
12,1736193566018,06/01/2025 19:59:26,1736193566018,0,06/01/2025 19:59:26,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Here is the link you requested:,,,
13,1736193590900,06/01/2025 19:59:50,1736193590900,0,06/01/2025 19:59:50,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,I would like to do a digi-advice journey.,,,,
14,1736193591571,06/01/2025 19:59:51,1736193591571,0,06/01/2025 19:59:51,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Your easy access cash savings which I can see in your LBG accounts of £52000 is larger than the value I have picked up over the course of our conversation. Is £52000 all of your total easy access cash savings including savings in accounts outside of Lloyds Banking Group? Please reply with either yes or no.,,,
15,1736193622124,06/01/2025 20:00:22,1736193622124,0,06/01/2025 20:00:22,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,No.,,,,
16,1736193622598,06/01/2025 20:00:22,1736193622598,0,06/01/2025 20:00:22,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Can you please tell me your current total instant access cash savings? This includes the money you have in current accounts, instant access savings accounts and instant access saving ISAs. Please enter only one number",,,
17,1736193653375,06/01/2025 20:00:53,1736193653375,0,06/01/2025 20:00:53,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"£22,000.",,,,
18,1736193653847,06/01/2025 20:00:53,1736193653847,0,06/01/2025 20:00:53,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total cash in fixed rate savings accounts? This includes the money you have in fixed rate savings accounts and fixed rate saving ISAs. Please enter only one number,,,
19,1736193684529,06/01/2025 20:01:24,1736193684529,0,06/01/2025 20:01:24,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,£0.,,,,
20,1736193684962,06/01/2025 20:01:24,1736193684962,0,06/01/2025 20:01:24,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total overdraft debt? This includes both debt you have with Lloyds Banking Group and other current account providers. Please enter only one number,,,
21,1736193715749,06/01/2025 20:01:55,1736193715749,0,06/01/2025 20:01:55,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,£0.,,,,
22,1736193716220,06/01/2025 20:01:56,1736193716220,0,06/01/2025 20:01:56,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your total current credit card debt? This includes both debt you have with Lloyds Banking Group and other credit card providers. Please enter only one number,,,
23,1736193746998,06/01/2025 20:02:26,1736193746998,0,06/01/2025 20:02:26,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,£0.,,,,
24,1736193747408,06/01/2025 20:02:27,1736193747408,0,06/01/2025 20:02:27,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total loans debt? This includes both debt you have with Lloyds Banking Group and other loan providers. Please enter only one number,,,
25,1736193778155,06/01/2025 20:02:58,1736193778155,0,06/01/2025 20:02:58,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"£6,700.",,,,
26,1736193778686,06/01/2025 20:02:58,1736193778686,0,06/01/2025 20:02:58,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"We have noticed from your Lloyds Banking Group accounts that you have an average monthly income of £4800, is this your average monthly total income over all of your accounts? Please reply either yes or no",,,
27,1736193809311,06/01/2025 20:03:29,1736193809311,0,06/01/2025 20:03:29,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,Yes.,,,,
28,1736193809777,06/01/2025 20:03:29,1736193809777,0,06/01/2025 20:03:29,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your total monthly expenses? Please enter only one number,,,
29,1736193840530,06/01/2025 20:04:00,1736193840530,0,06/01/2025 20:04:00,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"£4,100.",,,,
30,1736193841134,06/01/2025 20:04:01,1736193841134,0,06/01/2025 20:04:01,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Based on our calculations, we think you have £3000 which could be invested out of your savings.

Would you typically view yourself as someone who would invest in low risk, medium risk or high risk investments. 

Please say only low, medium or high.",,,
31,1736193841134,06/01/2025 20:04:01,1736193841134,0,06/01/2025 20:04:01,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Would you typically view yourself as someone who would invest in low risk, medium risk or high risk investments. 

Please say only low, medium or high.",,,
32,1736193871749,06/01/2025 20:04:31,1736193871749,0,06/01/2025 20:04:31,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,Medium.,,,,
33,1736193873117,06/01/2025 20:04:33,1736193873117,0,06/01/2025 20:04:33,0,0,,,42300224,,12348860,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"As someone with a higher risk tolerance, we suggest investing in Evelyn Balanced Portfolio Clean Acc GBP. Details on this fund can be found here: https://www.investments.lloydsbank.com/funds-centre/full-fund-range/details/IE00BFY1NH18

As with all investments, the value of this fund can go up and down. Past performance is not indicative of future returns.

For more information on investing in general, please visit: https://www.lloydsbank.com/investing.html",,,
