Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736192690719,06/01/2025 19:44:50,1736192690719,0,06/01/2025 19:44:50,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736192694359,06/01/2025 19:44:54,1736192694359,0,06/01/2025 19:44:54,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736192694465,06/01/2025 19:44:54,1736192694465,0,06/01/2025 19:44:54,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-38d21136-b57d-495c-b3be-a4eaf5614e74,,
4,1736192694537,06/01/2025 19:44:54,1736192694537,0,06/01/2025 19:44:54,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-f6dac6df-e389-4e78-a342-514a3bafb800,,
5,1736192694646,06/01/2025 19:44:54,1736192694646,0,06/01/2025 19:44:54,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,7,,,,
6,1736192698946,06/01/2025 19:44:58,1736192698946,0,06/01/2025 19:44:58,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Sammy, my name is Penny, and I'm your AI financial companion from Lloyds Bank.  We noticed you have a significant amount of cash in your account, and I wanted to reach out to see if you'd be open to exploring some options to help your money grow.  It's great you've saved so diligently!  I can introduce you to some Lloyds products like ISAs, investments, and savings accounts that might be a good fit for you, depending on your goals.  Would you like to hear a little more about them?
",,,
7,1736192725650,06/01/2025 19:45:25,1736192725650,0,06/01/2025 19:45:25,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, Penny! I'd love to hear more about the options available. What kind of products do you think would be a good fit for me?",,,,
8,1736192727170,06/01/2025 19:45:27,1736192727170,0,06/01/2025 19:45:27,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Okay, Sammy, let's explore some options.  You have a substantial amount in your instant access savings account, and a Stocks and Shares ISA.  Given your current personal loan,  we could look at ways to potentially reduce that debt faster, or explore options for growing your savings.  Perhaps a higher interest savings account, or even investing further in your Stocks and Shares ISA could be beneficial.  Which area are you most interested in exploring first?
",,,
9,1736192759838,06/01/2025 19:45:59,1736192759838,0,06/01/2025 19:45:59,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,Reducing my debt faster sounds like a good idea. What options do you have for that?,,,,
10,1736192767129,06/01/2025 19:46:07,1736192767129,0,06/01/2025 19:46:07,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Reducing your debt faster is a great goal.  You currently have a personal loan of £6700 outstanding.  One option is to explore consolidating your existing loan with a new loan, potentially at a lower interest rate or with a shorter repayment term.  This could help you pay off the debt more quickly.  Another option is to increase your monthly payments on your existing loan, if you are able to.  Would you like to know more about loan consolidation?
",,,
11,1736192791026,06/01/2025 19:46:31,1736192791026,0,06/01/2025 19:46:31,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, I'd like to know more about loan consolidation. How does it work, and what are the benefits?",,,,
12,1736192796814,06/01/2025 19:46:36,1736192796814,0,06/01/2025 19:46:36,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"A debt consolidation loan is a personal loan you use to combine various existing debts into one loan. You'll only owe one lender at a single rate of interest and have one monthly payment. This may save you money on interest costs and help you keep on top of your total borrowing. Examples of debts are: credit cards, store cards, overdrafts and other loans.  Would you like me to share a link to learn more about debt consolidation on the Lloyds Bank website?
",,,
13,1736192822213,06/01/2025 19:47:02,1736192822213,0,06/01/2025 19:47:02,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, please share the link. I'd like to learn more about debt consolidation.",,,,
14,1736192828239,06/01/2025 19:47:08,1736192828239,0,06/01/2025 19:47:08,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Here is the link you requested:,,,
15,1736192853491,06/01/2025 19:47:33,1736192853491,0,06/01/2025 19:47:33,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,I would like to do a digi-advice journey.,,,,
16,1736192854871,06/01/2025 19:47:34,1736192854871,0,06/01/2025 19:47:34,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Your easy access cash savings which I can see in your LBG accounts of £52000 is larger than the value I have picked up over the course of our conversation. Is £52000 all of your total easy access cash savings including savings in accounts outside of Lloyds Banking Group? Please reply with either yes or no.,,,
17,1736192884714,06/01/2025 19:48:04,1736192884714,0,06/01/2025 19:48:04,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,No.,,,,
18,1736192885193,06/01/2025 19:48:05,1736192885193,0,06/01/2025 19:48:05,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Can you please tell me your current total instant access cash savings? This includes the money you have in current accounts, instant access savings accounts and instant access saving ISAs. Please enter only one number",,,
19,1736192915932,06/01/2025 19:48:35,1736192915932,0,06/01/2025 19:48:35,0,0,,,42300060,,12348820,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"£22,000.",,,,
