Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736190509097,06/01/2025 19:08:29,1736190509097,0,06/01/2025 19:08:29,0,0,,,42299419,,12348646,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736190512911,06/01/2025 19:08:32,1736190512911,0,06/01/2025 19:08:32,0,0,,,42299419,,12348646,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736190512990,06/01/2025 19:08:32,1736190512990,0,06/01/2025 19:08:32,0,0,,,42299419,,12348646,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-3d58247b-825d-45e7-9f5b-dd438742919c,,
4,1736190513032,06/01/2025 19:08:33,1736190513032,0,06/01/2025 19:08:33,0,0,,,42299419,,12348646,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-b46abdc3-e5ef-4cb4-ba1c-c9cc44f2bfb7,,
5,1736190513121,06/01/2025 19:08:33,1736190513121,0,06/01/2025 19:08:33,0,0,,,42299419,,12348646,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,7,,,,
6,1736190515988,06/01/2025 19:08:35,1736190515988,0,06/01/2025 19:08:35,0,0,,,42299419,,12348646,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Sammy, my name is Penny, and I'm your AI financial companion from Lloyds Bank.  We've noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.  It's great you've saved so diligently!  We can chat about things like ISAs, different investment options, and savings accounts – whatever feels right for you. Would you like to explore some of these possibilities together?
",,,
7,1736190544235,06/01/2025 19:09:04,1736190544235,0,06/01/2025 19:09:04,0,0,,,42299419,,12348646,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"That sounds like a great idea, Penny! I'd love to explore some options to make my money work harder for me. What do you suggest we start with?",,,,
8,1736190546366,06/01/2025 19:09:06,1736190546366,0,06/01/2025 19:09:06,0,0,,,42299419,,12348646,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"That's fantastic, Sammy!  Since you have a significant amount of cash in your account and a Stocks and Shares ISA, we could explore options to potentially grow your investments further.  Perhaps we could discuss different types of ISAs, such as a Lifetime ISA, or explore other investment options available through Lloyds Bank.  Which area would you prefer to explore first?
",,,
9,1736190578451,06/01/2025 19:09:38,1736190578451,0,06/01/2025 19:09:38,0,0,,,42299419,,12348646,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Great suggestions, Penny! Let's start by discussing the different types of ISAs. I'm particularly interested in learning more about the Lifetime ISA. What can you tell me about it?",,,,
10,1736190585495,06/01/2025 19:09:45,1736190585495,0,06/01/2025 19:09:45,0,0,,,42299419,,12348646,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"The Lifetime ISA is a tax-free savings account designed to help you save for your first home or retirement.  You can contribute up to £4,000 annually, and the government adds a 25% bonus to your savings.  It's important to note that Lloyds Bank doesn't currently offer Lifetime ISAs.  Would you like to explore other ISA options, or perhaps discuss different savings accounts we do offer?
",,,
11,1736190609670,06/01/2025 19:10:09,1736190609670,0,06/01/2025 19:10:09,0,0,,,42299419,,12348646,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Thanks for the info, Penny! Since Lloyds Bank doesn't offer Lifetime ISAs, let's explore other ISA options. What can you tell me about the Stocks and Shares ISA or any other savings accounts that might be beneficial?",,,,
12,1736190615431,06/01/2025 19:10:15,1736190615431,0,06/01/2025 19:10:15,0,0,,,42299419,,12348646,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"You can choose from a variety of ISAs, including Cash ISAs, Stocks and Shares ISAs, and Investment ISAs. Lloyds Bank offers a 1 Year Fixed Rate Cash ISA Account and a 2 Year Fixed Rate Cash ISA Account.  Lloyds Bank also offers a Share Dealing ISA, which allows you to invest in a wide range of ISA-qualifying stocks and shares.  You can also choose to invest in ready-made funds with their Investment ISA.  Would you like to explore any of these options further?
",,,
13,1736190640953,06/01/2025 19:10:40,1736190640953,0,06/01/2025 19:10:40,0,0,,,42299419,,12348646,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,The Share Dealing ISA sounds interesting! Could you tell me more about how it works and what kind of stocks and shares I can invest in?,,,,
14,1736190648413,06/01/2025 19:10:48,1736190648413,0,06/01/2025 19:10:48,0,0,,,42299419,,12348646,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"The Share Dealing ISA allows you to invest in a variety of stocks and shares, including UK and international shares, Exchange Traded Funds (ETFs), funds, bonds, and gilts.  You can invest up to £20,000 a year, and all profits are free from Capital Gains or UK Income Tax. You can also choose to invest regularly for free with their Regular Investment Plan.  Would you like me to share a link to learn more about the Share Dealing ISA on the Lloyds Bank website?
",,,
15,1736190672109,06/01/2025 19:11:12,1736190672109,0,06/01/2025 19:11:12,0,0,,,42299419,,12348646,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"That sounds like a great option, Penny! I'd love to learn more about the Share Dealing ISA. Please share the link so I can explore it further. Thanks!",,,,
