Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736188422768,06/01/2025 18:33:42,1736188422768,0,06/01/2025 18:33:42,0,0,,,42299001,,12348499,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736188426336,06/01/2025 18:33:46,1736188426336,0,06/01/2025 18:33:46,0,0,,,42299001,,12348499,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736188426406,06/01/2025 18:33:46,1736188426406,0,06/01/2025 18:33:46,0,0,,,42299001,,12348499,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-a8055dc2-f504-41fb-bcd3-f4b82e4bd669,,
4,1736188426444,06/01/2025 18:33:46,1736188426444,0,06/01/2025 18:33:46,0,0,,,42299001,,12348499,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-04d9ec17-e1cd-488c-9ac5-00219deb4453,,
5,1736188426551,06/01/2025 18:33:46,1736188426551,0,06/01/2025 18:33:46,0,0,,,42299001,,12348499,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,7,,,,
6,1736188428812,06/01/2025 18:33:48,1736188428812,0,06/01/2025 18:33:48,0,0,,,42299001,,12348499,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Sammy, my name is Penny, and I'm your AI financial companion from Lloyds Bank.  We noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.  It's great you've saved so diligently!  We can look at things like ISAs, different investment options, and savings accounts to see what might be a good fit for you. Would you like to explore these possibilities together?
",,,
7,1736188457661,06/01/2025 18:34:17,1736188457661,0,06/01/2025 18:34:17,0,0,,,42299001,,12348499,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"That sounds like a great idea, Penny! I'd love to explore some options to make my money work harder for me. What do you suggest we start with?",,,,
8,1736188459197,06/01/2025 18:34:19,1736188459197,0,06/01/2025 18:34:19,0,0,,,42299001,,12348499,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"That's fantastic, Sammy!  Let's start with your current savings. You have a substantial amount in your instant access savings account.  This is great for easy access to your money, but we could explore options that might offer better returns over the longer term.  Perhaps we could discuss ISAs next?  They offer tax advantages on your savings and investments.  Would you like to learn more about ISAs?
",,,
9,1736188491847,06/01/2025 18:34:51,1736188491847,0,06/01/2025 18:34:51,0,0,,,42299001,,12348499,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, Penny! ISAs sound interesting. What types of ISAs are available, and how do they work?",,,,
10,1736188496897,06/01/2025 18:34:56,1736188496897,0,06/01/2025 18:34:56,0,0,,,42299001,,12348499,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"There are four main types of ISAs: Cash ISAs, Stocks and Shares ISAs, Lifetime ISAs, and Innovative Finance ISAs.  You can subscribe to these in various combinations, up to the annual allowance (currently £20,000). Lloyds Bank doesn't offer Lifetime, Innovative Finance, or Help to Buy ISAs, but you can transfer a Help to Buy ISA from another provider.  You can hold a Cash ISA and a Stocks and Shares ISA simultaneously, but only one of each type per tax year.  Would you like to learn more about a specific type of ISA?
",,,
