Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,user_message,bot_message,user_session,Spreadsheet: display,Manipulation: Spreadsheet
1,1736241866124,07/01/2025 09:24:26,1736241866124,0,07/01/2025 09:24:26,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,
2,1736241869927,07/01/2025 09:24:29,1736241869927,0,07/01/2025 09:24:29,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3,1736241870005,07/01/2025 09:24:30,1736241870005,0,07/01/2025 09:24:30,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-8d6f0819-1b78-4a18-bdc1-930cc9490aaf,,
4,1736241870035,07/01/2025 09:24:30,1736241870035,0,07/01/2025 09:24:30,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,,dfMessenger-f9bf4c96-982d-43bb-b51d-0e5cb4a9f1ef,,
5,1736241870141,07/01/2025 09:24:30,1736241870141,0,07/01/2025 09:24:30,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,7,,,,
6,1736241872565,07/01/2025 09:24:32,1736241872565,0,07/01/2025 09:24:32,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Hi Sammy, my name is Penny, and I'm your AI financial companion from Lloyds Bank.  We've noticed you have a significant amount of cash in your account, and I wanted to reach out and see if you'd be open to exploring some options to help your money grow.  It's great that you've saved so diligently!  We can look at things like ISAs, different investment options, and savings accounts to see what might be a good fit for you. Would you like to explore some of these possibilities?
",,,
7,1736241901251,07/01/2025 09:25:01,1736241901251,0,07/01/2025 09:25:01,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Sure, Penny! I'd love to explore some options to help my money grow. What do you recommend?",,,,
8,1736241903268,07/01/2025 09:25:03,1736241903268,0,07/01/2025 09:25:03,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Okay, Sammy, let's explore some options to help your money grow.  You have a significant amount in your instant access savings account, which is great!  We could look at moving some of that into a higher-interest savings account, or perhaps explore an ISA.  ISAs offer tax advantages on your savings and investments.  There are different types of ISAs, such as Cash ISAs and Stocks and Shares ISAs.  Cash ISAs are like regular savings accounts but with tax benefits, while Stocks and Shares ISAs invest your money in the stock market, potentially offering higher returns but with more risk.  Do you have a preference between these two types of ISAs, or would you like to learn more about each?
",,,
9,1736241935438,07/01/2025 09:25:35,1736241935438,0,07/01/2025 09:25:35,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,I’m interested in learning more about both types of ISAs. Could you give me a bit more detail on Cash ISAs and Stocks and Shares ISAs?,,,,
10,1736241941034,07/01/2025 09:25:41,1736241941034,0,07/01/2025 09:25:41,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Okay, Sammy, let's delve into Cash ISAs and Stocks and Shares ISAs.  Cash ISAs are like regular savings accounts, but the interest you earn is tax-free.  This means more of your money stays with you.  Stocks and Shares ISAs, on the other hand, invest your money in a wider range of assets, potentially offering higher returns over the long term, but remember, they also carry more risk as the value of your investments can go down as well as up.  Would you like me to share a link to learn more about Cash ISAs on the Lloyds Bank website?
",,,
11,1736241966782,07/01/2025 09:26:06,1736241966782,0,07/01/2025 09:26:06,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"Yes, please share the link. I'd like to learn more about Cash ISAs. Thanks!",,,,
12,1736241973039,07/01/2025 09:26:13,1736241973039,0,07/01/2025 09:26:13,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Here is the link you requested:,,,
13,1736241998186,07/01/2025 09:26:38,1736241998186,0,07/01/2025 09:26:38,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,I would like to do a digi-advice journey.,,,,
14,1736241998932,07/01/2025 09:26:38,1736241998932,0,07/01/2025 09:26:38,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Your easy access cash savings which I can see in your LBG accounts of £52000 is larger than the value I have picked up over the course of our conversation. Is £52000 all of your total easy access cash savings including savings in accounts outside of Lloyds Banking Group? Please reply with either yes or no.,,,
15,1736242029408,07/01/2025 09:27:09,1736242029408,0,07/01/2025 09:27:09,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,No.,,,,
16,1736242029879,07/01/2025 09:27:09,1736242029879,0,07/01/2025 09:27:09,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,"Can you please tell me your current total instant access cash savings? This includes the money you have in current accounts, instant access savings accounts and instant access saving ISAs. Please enter only one number",,,
17,1736242060626,07/01/2025 09:27:40,1736242060626,0,07/01/2025 09:27:40,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,"£22,000.",,,,
18,1736242061132,07/01/2025 09:27:41,1736242061132,0,07/01/2025 09:27:41,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total cash in fixed rate savings accounts? This includes the money you have in fixed rate savings accounts and fixed rate saving ISAs. Please enter only one number,,,
19,1736242091877,07/01/2025 09:28:11,1736242091877,0,07/01/2025 09:28:11,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,I don't have any cash in fixed rate savings accounts.,,,,
20,1736242092402,07/01/2025 09:28:12,1736242092402,0,07/01/2025 09:28:12,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total cash in fixed rate savings accounts? This includes the money you have in fixed rate savings accounts and fixed rate saving ISAs. Please enter only one number,,,
21,1736242123158,07/01/2025 09:28:43,1736242123158,0,07/01/2025 09:28:43,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,I don't have any cash in fixed rate savings accounts.,,,,
22,1736242123666,07/01/2025 09:28:43,1736242123666,0,07/01/2025 09:28:43,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total cash in fixed rate savings accounts? This includes the money you have in fixed rate savings accounts and fixed rate saving ISAs. Please enter only one number,,,
23,1736242154376,07/01/2025 09:29:14,1736242154376,0,07/01/2025 09:29:14,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,0.,,,,
24,1736242154902,07/01/2025 09:29:14,1736242154902,0,07/01/2025 09:29:14,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your current total overdraft debt? This includes both debt you have with Lloyds Banking Group and other current account providers. Please enter only one number,,,
25,1736242185595,07/01/2025 09:29:45,1736242185595,0,07/01/2025 09:29:45,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,0.,,,,
26,1736242186086,07/01/2025 09:29:46,1736242186086,0,07/01/2025 09:29:46,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,,Can you please tell me your total current credit card debt? This includes both debt you have with Lloyds Banking Group and other credit card providers. Please enter only one number,,,
27,1736242216815,07/01/2025 09:30:16,1736242216815,0,07/01/2025 09:30:16,0,0,,,42305987,,12350552,,live,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1112,1014x980,,,0,React App Lucy testing Sammy,3,Spreadsheet1,Spreadsheet1,,,,,,,,,,,,,,0,,,,,,,,,£0.,,,,
